row ID,row m/z,row retention time,202404241651_EB_dbgi_003163_01_01.mzML Peak area,202404241651_EB_dbgi_003169_01_02.mzML Peak area,202404241651_EB_dbgi_003173_01_01.mzML Peak area,202404241651_EB_dbgi_003186_01_01.mzML Peak area,202404241651_EB_dbgi_003190_01_01.mzML Peak area,202404241651_EB_dbgi_003194_02_01.mzML Peak area,202404241651_EB_dbgi_003200_01_01.mzML Peak area,202404241651_EB_dbgi_003206_01_01.mzML Peak area,202404241651_EB_dbgi_003210_02_01.mzML Peak area,202404241651_EB_dbgi_mapp_QC_01.mzML Peak area,202404241651_EB_dbgi_mapp_QC_02.mzML Peak area,202404241651_EB_dbgi_mapp_QC_03.mzML Peak area,202404241651_EB_dbgi_mapp_QC_04.mzML Peak area,202404241651_EB_dbgi_mapp_QC_05.mzML Peak area,202404241651_EB_dbgi_mapp_QC_06.mzML Peak area,202404241651_EB_dbgi_mapp_blk_01.mzML Peak area,202404241651_EB_dbgi_mapp_blk_02.mzML Peak area,202404241651_EB_dbgi_mapp_blk_post01.mzML Peak area,202404241651_EB_dbgi_mapp_blk_post02.mzML Peak area,202404241651_EB_dbgi_mapp_blk_post03.mzML Peak area,202404241651_EB_dbgi_mapp_blk_pre01.mzML Peak area,202404241651_EB_dbgi_mapp_blk_pre02.mzML Peak area,202404241651_EB_dbgi_mapp_blk_pre03.mzML Peak area,
306,365.10536937410865,2.137022209090909,8500761.365124572,2420581.864585222,766916.337251909,1051707.45609122,372442.8260465607,5368029.423919122,3040274.7383916588,3070077.882040698,1007231.0540517136,1617842.2122883166,2184468.683457006,1727910.747362422,1319296.523451938,1456648.9373478654,1881368.548723972,0,411.91957580566896,1650.3002071443057,568.1227976074287,1172.9606190505328,666.0817738198286,643.547536691907,642.6754122802927,
307,696.5410131167175,11.4712633125,3140553.5636130483,1909164.1619482224,1418472.6249543587,2175108.6406231686,3895717.5160438223,2176609.8775454243,5842738.319939413,1865405.7253740833,4164105.9064773642,2701171.411056119,3084070.914673631,3065029.157211144,1837552.964682542,2261837.7838244615,1960442.593799409,0,0,0,0,0,2191.8273602052823,0,0,
308,193.06305135715576,0.5800350024999998,3501415.1093435683,496235.2431131743,4444875.804540501,1085414.7323385237,1706146.9630684147,0,0,0,121296.1570581985,2162674.2030442054,2087582.41931333,2071691.58109213,2221152.087894397,2211234.9490582584,2170087.7449213946,0,0,1489.923651845132,783.7256014577607,555.4431658377652,0,0,516.6921403085457,
309,409.11037193355514,2.5871188545454546,1301257.1230669485,490581.5537927066,430946.67031603353,704346.9978864006,415936.9726845927,106633.36255114061,132190.1898960574,135123.9758940607,193693.11942629097,288834.5752771234,257189.55632164227,329976.1820260096,239725.49846583436,253045.274263421,347624.7527728931,0,2873.924945684314,13683.453891097506,7269.0931241567905,10192.098153511599,1820.3124610685295,8667.723426309767,5817.262222011502,
310,510.29027214163824,3.3765897687499997,2561480.522359258,387981.730066147,9216.159690991735,1411244.7701677748,194047.08200265726,272090.7221606815,883827.4872594338,517034.7601747492,57262.42104632087,442393.80630970484,894962.5204015325,939212.7388655299,990862.1765129067,901086.785471162,890708.4012075835,0,0,357.4811272412133,0,0,0,0,0,
311,197.08101928835683,2.314395495652174,1565461.2121326907,3281583.8116445555,71918.0121391905,1207088.189642355,4599501.32813949,219472.0081983734,334293.8955625756,550419.1445334498,124799.7227840949,1601474.2971740656,1548439.5277881399,1560811.958461263,1490303.9691601163,1573203.9661696486,1494401.9524036236,1362.3564724453072,2067.1389756716426,2171.81595011355,2767.654869651078,2739.2324294622617,3384.776763542732,1923.622605793577,2552.692026605025,
312,538.2276558078065,3.153774985714286,1212165.0543597464,2293.6546703232075,0,346394.27045084507,201830.4138815331,5833.784882675495,181338.72093795566,41244.20096143341,40914.01950421916,254531.19203285684,294064.7271782791,255326.53981373788,264091.97358107986,248968.666049239,230389.55751194333,0,511.1303854533725,3762.7385612277903,2339.026626331856,3545.6173478635246,1452.4661103610874,3272.8464786302366,2878.690969418333,
313,435.12831842331656,3.77841748,1589316.4069604771,167039.07649662867,104472.74592119646,1545405.2208577495,800171.2364845084,138824.49616188224,214296.79276277928,84824.29930437924,212812.75582587972,454831.4879289619,515472.4212430578,584044.7344357141,601971.3143351801,611196.1795397025,568238.2830340462,0,0,0,0,0,0,0,0,
314,591.4982135798655,11.66002480952381,5023347.91541903,4677118.692463594,2918039.3902466544,2313418.8149363757,2883246.9713183427,3671491.7396925073,4893710.370090005,3104234.424101489,4320604.253652314,4976734.664433516,4238302.960324685,3756884.1874300614,3210122.3757097297,4273988.064539256,4079748.448353038,0,559.0031246337957,1043.4080661621217,0,698.2122963867271,11784.153298184065,1023.335686296316,673.0283835058827,
315,243.0007683365434,0.5124182133333334,3012178.226290273,709678.8464563829,1614527.4689239748,1270465.0649660123,1098151.599466385,1264637.0613776185,1378467.1463665222,3133874.010996413,162864.62130628707,1709524.6928059596,1729470.3505714973,1673931.216856039,1611844.1593805284,1632442.6153770115,1737983.8558946992,0,0,546.2436422891567,0,502.49438707071477,0,0,584.7175574736323,
316,630.5092553920847,11.847082714285717,2032769.0517640035,1342307.2598341454,2463895.6923279734,658734.1094884776,810633.9530639683,941034.7713325534,841860.3174010376,1112786.1756514723,388177.5418815245,1993912.1540362434,1747292.8788244913,1727571.724854922,1030684.1015693874,1756958.5908065692,1752036.7231167203,0,847.4831841430596,3588.047049565425,1787.7776845311332,630.041077148445,16368.746786923737,0,831.053310117223,
317,342.17616322729975,2.403324886956522,1491546.5772857044,5732.66987785474,370929.19220253656,834933.5149464528,57673.13019247429,16682.513885061253,117266.41414583256,1178457.7314230015,1120164.9310668507,607037.6856989439,635832.7323227961,583984.1859707398,545942.7736114715,624654.2540371978,590110.7480943329,2254.600693409915,1605.9409172903966,8068.849953473162,1694.3272982358642,5583.811202778816,10776.604077960938,7630.364281068614,2779.4302158369474,
318,242.24751697853569,8.583165978260872,3216395.251612498,2279829.207569845,2773453.756530616,1891868.4438617663,2385372.9482778776,2496163.534531793,2424120.4614938647,2215828.3987668045,2349532.467900762,2398582.7805918436,2653142.042041169,2798685.4461007337,2208100.3706733473,2630352.3202057364,2626996.979436136,979.7546611911619,703.777825261235,1945.7565957861216,823.0514772949316,1631.5027733327588,13177.703358657036,1905.1250733287575,1440.1059460949168,
319,595.1431632952133,4.487204284615384,1034167.250885162,0,0,214760.42490810595,103371.24377196212,19187.410781279552,48709.527882433125,7147.533998651283,4381.819311969632,127856.62695376533,117510.59070349748,144109.8490012958,123287.8662851225,120880.27340569558,109047.82473693683,0,0,0,0,0,0,0,0,
320,147.04407720108262,2.6062950000000003,3162429.610354416,3579101.825767281,2.343888546414715E7,2974371.9331822856,1.0108915169997523E7,629932.4975550222,366644.010511968,1592541.7428668435,5.295280090085326E7,8657464.205467062,1.1113160299989901E7,8817790.091068808,1.0934323862698281E7,9516160.317889435,1.1450875044376537E7,1887.6709482235174,1702.4136739035791,23333.531557853574,11381.603079355205,1787.530807844571,5462.914055156283,2903.1939349929025,4026.633436754909,
321,735.2105549014344,2.5463669571428573,1591636.3702760884,1340065.6750679985,376350.014383263,1687991.372163255,1206981.0581913337,4181.903149488266,2336.09197608399,0,366795.93788478494,374208.57707037986,338498.4885310368,345056.2498574207,309832.9923967717,373343.60160725884,343744.4829755383,0,0,0,0,0,0,0,0,
322,567.4196674904628,10.891036157894737,4682348.1934741875,4688235.859713799,5391505.68848851,2546158.689897845,2309862.790908631,5341489.395928439,4340043.035217268,3512591.713678104,5892312.806342222,4519551.5674011335,4271106.32325189,4499250.405969073,3211007.2585772937,4419762.167877173,1218022.429549625,0,0,25085.503037739065,8471.418125068323,1228.5445854492677,3603.615298124853,0,0,
323,343.33146769587853,7.22870752173913,2997601.957556263,3486423.1913539544,2532772.222588194,2708504.2872676086,2227040.6153878965,2483914.30848517,3065541.6020428203,2183941.687455232,2158439.810442954,3056249.485028028,2784490.288929344,2823582.329012972,2606438.8479793672,2871048.5093250587,2666548.8400042867,20959.12117273537,30336.38868671099,16840.866142411414,9408.03315542723,18057.219597783038,27268.815473167215,15061.572799807862,20343.84481758761,
324,258.10957438001185,0.6577972773913043,6924919.393797997,4786250.43224249,72469.29878977509,5023946.838193371,198898.0225447478,1.004900784917617E7,6987746.943493667,4289602.233398718,3500702.7523773154,4708830.5191977555,4776314.60772883,4660935.215393074,4663618.715256855,4339385.864512071,4264144.2635143185,625.5060015256331,964.0252269997588,4586.964872289951,12910.362229514705,9425.648863635957,11627.965318451003,11537.563602610708,20127.330878238645,
325,607.2538007653278,8.679945934782609,1792107.715779939,370514.8810208677,1.1883481566618608E7,842672.4067903557,763582.2076980314,228959.69094658588,527896.1645548459,254794.5057940324,172958.73390942827,2391737.470926859,2378700.907621854,2297258.0585722127,2681173.2343859803,2604370.046046661,2641394.3773954352,844.2749944159798,756.1071803906067,4230.4502539394325,734.7986458476914,1466.522714610447,6350.588343784744,1855.0402136894652,3688.9092659443763,
326,437.12298860095797,4.798996021428572,1402977.0856840978,3599.244087171446,0,725869.4557389929,3148573.781532635,15553.995503372194,2731.3284984015745,589.4389132031714,0,604227.01480662,615597.7573999908,622443.4643056571,628643.5406145635,641552.1050171156,651109.4900437989,0,0,620.9887133810694,0,0,0,0,0,
327,655.2750593397353,9.109737666666664,1745708.1686428543,42971.10849400694,224568.34843500843,418593.5404170084,847941.2649346725,10499.563584127513,259908.14818547937,16045.948543785427,0,129536.0090390594,192165.85140400767,201464.60449053295,266621.53810705955,307165.5922556635,327322.34241103154,0,0,566.2068223263849,0,0,0,0,0,
328,243.99678174187156,0.5103702947058824,2818924.8805757426,663081.0057632908,1506729.191238551,1180807.770499116,1031563.1903005331,1215737.494431039,1301834.3904486694,2883632.122406977,152541.93157993004,1593555.2955887502,1614366.615255971,1543624.7506432205,1489551.6641360049,1548545.12953121,1660953.7374534397,0,0,0,0,0,0,457.368481886574,611.5473380285157,
329,371.07404687420217,1.7301495352941179,1538376.3000734968,1730810.8556036744,860864.2730896457,385617.2031052381,543950.0275300993,299686.92487705697,1730175.083595138,2770974.62109661,1756396.421503912,1193251.2906962426,1315546.4578579192,1283920.8606597618,1301056.7605841737,1259808.7304737123,1246961.552782621,0,0,378.4891395263717,0,431.90765205212085,0,0,0,
330,307.08071750738685,1.69987082,2304971.341876582,605317.7686653633,1368274.6939666504,1856165.1982348836,485734.68395225593,990982.2741160671,60669.33070860939,38668.30481774979,2107942.4988625553,1241219.7982136856,933114.667658361,1219278.698888063,1181731.0822790153,1054235.6348204552,772895.3113777635,0,0,0,0,0,0,0,0,
331,623.2846590274225,8.540983705555556,1857161.9007647587,216047.8098939707,341067.29246808134,590112.3517730681,950134.7643995075,98169.45941836688,850733.4111392723,96368.77995608174,11104.055925783508,532916.9133092897,599689.5548004954,598351.7705080633,670407.261367057,674579.1094626589,699568.7786843759,0,0,687.4939333681298,523.4685688476625,428.3534814393207,0,0,0,
332,935.5692392500619,11.137445428571429,3090670.5821732963,754698.6797224084,1101808.644531575,1208012.0894619876,992608.075862011,3188182.458741644,951308.2542388915,1254980.037402182,1371205.2177164173,1961441.8516668906,1780237.4085144,1648587.0146971513,1460126.3768123626,1411534.6996736652,1517964.255905962,583.7099880761667,0,1743.9326149364872,862.820195251458,1205.1538785645278,2779.0328454933156,0,1710.97064976566,
333,296.25817013043894,7.550509347826085,3117650.5940398443,1440091.9643044258,2612506.2628086223,2159744.3638086566,2289394.3939357605,1851984.7768693732,2728443.7270157365,1948163.499258971,2228416.1711277156,2428122.152158875,2436076.545296355,2456316.305470066,2398020.8858657656,2459798.6321956906,2415844.7403499894,112807.28946084058,109946.28222645371,4950.413284495665,3533.4132421676522,2236.7913692080147,69374.00507819062,5813.928192953608,2780.4165033209056,
334,197.1169195879332,3.4307506521739133,1543541.656593335,415962.7301871374,1686355.8832499266,1284550.6186053138,1307052.5946056005,633903.0962764021,685579.8704855999,692186.0074825219,372742.00029841386,845462.6388980419,935426.4787139073,920067.0777612205,1059467.2565973492,1132541.2513967843,1240455.2380516022,37013.04431083593,11702.745499025199,35155.54288883346,22098.262926591506,26440.54991702347,241736.7772759631,52519.339715607515,41397.7023395916,
335,602.0872332255045,4.544613833333333,2106993.4160612766,0,0,12162.647942279427,117643.39254058515,0,0,0,0,325426.708967664,299298.6964894228,290703.389578789,301026.12844387605,349590.1071306813,325791.7653394105,0,0,0,0,0,0,0,0,
336,191.17918238214207,8.981104323809525,1601392.4327854195,1325500.692678902,762087.329805402,439906.3881438036,692525.2519399711,5300.223588112362,34626.83070689389,11037.211301412512,63100.92600327114,642071.0917583827,552254.1296429938,585307.5125824884,378681.96011894743,438463.485088881,397403.2346694384,424.98359234249506,476.1744806425812,426.40823023533034,630.5975391862447,0,0,617.4556431153242,488.9081086120623,
337,453.13668377346465,0.6241271924999999,4342525.750910306,58118.909683274454,4693880.181811608,3188236.52996595,3775181.4533801125,0,0,0,20349.689228198462,2569814.06147066,2389742.5277575073,2479979.9231388704,2904187.27208916,2514321.738129063,2452519.758955788,0,0,0,0,0,0,0,0,
338,329.3157187610202,7.267132844999999,2598577.0509215235,3221703.2459786506,2561423.3197560725,2568852.580927433,2110106.5717425,2122326.9553479515,2682296.4933564835,1970644.1645359022,2030814.105421452,2763845.178697788,2774112.144143685,2380184.6272662356,2511158.8847558214,2603775.743454161,2736716.390072716,21231.16654228123,6829.389001221724,2051.734535392035,1294.1813351996825,0,4599.957915796644,0,0,
339,607.2143104889298,4.13041986,1332020.488133752,160318.34393485152,153466.70884354814,297450.54052083753,465250.6302395309,82666.91050350702,110902.33789159775,940024.2516453337,746344.4829509255,311427.5352134765,300292.16838592925,343556.0547643325,287096.1174144518,331894.7488933312,317586.79752214276,0,0,0,0,0,0,0,0,
340,350.2171459941968,3.261753044999999,1261090.9006081016,213959.7370168955,305525.38097546273,293857.9064581411,327166.83928506664,65475.821124574475,242014.1918474591,204111.18664950703,584199.0226740023,410657.5764101135,397669.1179791744,461984.2983822432,412698.342308332,467032.58293987764,374217.55736870837,0,0,355.2862372207092,0,442.5975157551243,567.438181918955,528.4813357595115,581.2461969876776,
341,780.5506329508596,9.939226081818182,3609715.6732812026,3245795.2412709477,3867226.3628198435,477492.4225544637,4155418.7607902344,2905500.81093458,2145246.5812260136,3216022.5552438768,1750795.4244691434,0,3479141.9925401295,2981414.4722248856,3176725.403040597,2656987.930549066,3823044.8955428754,761.4390807495056,672.7725744872021,1583198.7588055343,35541.82108309881,5924.854518331176,1444.0685858788866,7921.737950695548,1006.1189150699342,
342,210.09707982936672,0.6325521660869565,8550438.53186325,1928436.8661697528,4586182.345200288,2692119.5566354,1.0684518732656686E7,2575205.797091107,5222714.027768813,918919.9260296149,1176954.894203277,4646817.2347118175,4378570.183246343,4451617.0924897,4421226.614010675,4448306.952869493,4480101.511709898,492.9674575472583,2578.5168330878814,9910.96052311068,11230.926117172212,16871.067209514113,36211.5434464478,21650.834243619476,38652.43400158214,
343,961.5845224191397,11.203876217391302,1473889.8387447745,1016513.1445261103,1354430.73342075,853096.3930713611,915768.8649154487,2276564.612087479,1587715.8457518048,1628942.7921326167,393719.33046094433,1515722.7984537696,1630434.811204582,1550502.7146262438,1295996.0716124931,1329127.8144870647,1304225.3512933794,2028.7754602221735,8351.217750746839,64930.03210513838,55302.768835547395,64097.83866373498,159670.22818581905,59732.16650066007,58370.29404456879,
344,725.2072591145834,3.2784599666666665,1130663.8672346259,0,0,1238268.0939403782,661111.4216954793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
345,699.3558193630643,6.809532023809525,1118063.5010085152,164737.69282898126,1.3838352963432727E7,121723.59633631432,265244.37959366175,811158.181394241,287196.340223819,246940.47838665108,219876.95039644465,2323211.4632379976,2371018.706234546,2313297.0710685044,2429798.6826186436,2570844.2179276138,2541534.3587367726,0,0,4586.114209733603,3929.8623567230825,3548.928678330949,4170.857342570864,3311.07057478338,2572.0887824823767,
346,367.26307030908805,8.297431008695652,1698308.1264002093,850185.2311114763,1361514.0739451454,976744.2796484905,866754.1713108565,888820.4250448244,1384163.434715741,1149788.2686107955,689938.3339258984,1273328.5857997555,1322737.2982811083,1314370.7270965842,1228503.360080322,1321975.0498533687,1277454.657199117,1690.9401801812612,1625.025507931814,11765.190390965548,13611.588873137513,5937.259808865732,62781.668138136156,4934.501570770064,5513.527787986917,
347,133.10106450859675,3.488549052173913,1280179.403057139,949072.5925570714,858282.180029887,318993.59128542186,1477336.4891606376,3880331.129007428,8425860.749852506,1507877.81962154,1405825.5920307748,1985823.2055320013,1887160.2081287869,2064549.8495713049,1929286.4089705236,2010501.953434123,2128593.0366809233,1046.1589838005118,1536.1499093298298,2678.0176317685346,4414.000956214227,3031.393106464593,8834.653912444337,2877.854625694333,3989.6819908879165,
348,255.09706551688058,0.6142402957142858,6643110.674264084,2136045.155343698,2955029.4944420727,1185781.2397525574,1768826.3873203057,7815985.755557654,2388644.804111453,22487.593594903054,1190502.408810514,3389502.2736276155,3157295.7948961123,3133735.525959738,3242446.4563597,2890111.7998091155,2978190.7584106415,493.4307794277823,0,629.5435126614241,2146.5680633239635,0,828.6918979694819,943.2403029425543,1443.6527200573223,
