"sirius_smiles"	"sirius_sirius_confidenceRank"	"sirius_structurePerIdRank"	"sirius_formulaRank"	"sirius_#adducts"	"sirius_#predictedFPs"	"sirius_ConfidenceScore"	"sirius_CSI:FingerIDScore"	"sirius_ZodiacScore"	"sirius_SiriusScore"	"sirius_molecularFormula"	"sirius_adduct"	"sirius_InChIkey2D"	"sirius_InChI"	"sirius_name"	"sirius_xlogp"	"sirius_pubchemids"	"sirius_links"	"sirius_dbflags"	"sirius_ionMass"	"sirius_retentionTimeInSeconds"	"sirius_id"	"sirius_featureId"	"sirius_chebiid"	"sirius_chebiasciiname"	"sirius_searchscore"	"sirius_entitystar"	"feature_id"
"C1=CC=C(C=C1)CC(=O)OCC2C(C(C(C(O2)OC3C(C(C(C(O3)CO)O)O)O)O)O)O"	1722	1	1	1	2	"0.21108456519920624"	-159.294666847391	"0.9316582914572864"	7.70879063929976	"C20H28O12"	"[M + Na]+"	"STSLPRRNSYCFTQ"	"InChI=1S/C20H28O12/c21-7-10-13(23)15(25)17(27)19(30-10)32-20-18(28)16(26)14(24)11(31-20)8-29-12(22)6-9-4-2-1-3-5-9/h1-5,10-11,13-21,23-28H,6-8H2"	"null"	-2.5999999	"75368748;133562288"	"COCONUT:(CNP0102467);Training Set;PubChem:(75368748 133562288);additional"	2637826	483.147338867188	161.984868	"613_mapp_batch_00109_sirius_652"	652	NA	NA	NA	NA	652
"C1=CC=C(C=C1)CC(C(=O)C2(C(C(C(C(O2)CO)OC3C(C(C(C(O3)CO)O)O)O)O)O)O)N"	1278	1	1	1	2	"0.2799884312309366"	-246.907902016716	"0.992462311557789"	41.5304850663707	"C21H31NO12"	"[M + H]+"	"IIBGDGMPOPXKSZ"	"InChI=1S/C21H31NO12/c22-10(6-9-4-2-1-3-5-9)18(29)21(31)19(30)16(28)17(12(8-24)34-21)33-20-15(27)14(26)13(25)11(7-23)32-20/h1-5,10-17,19-20,23-28,30-31H,6-8,22H2"	"null"	-3	"129856179"	"MeSH:(129856179);PubChem:(129856179);PubMed"	70	490.192352294922	96.050748	"169_mapp_batch_00109_sirius_177"	177	NA	NA	NA	NA	177
"C1=CC=C(C=C1)CC(C(=O)N)NC(=O)C(CCCN=C(N)N)N"	553	1	1	2	2	"0.49493928189653635"	-162.432408728471	"0.9999999999999999"	45.9857587441658	"C15H24N6O2"	"[M - H2O + H]+"	"CQZWLVDDIOZTJI"	"InChI=1S/C15H24N6O2/c16-11(7-4-8-20-15(18)19)14(23)21-12(13(17)22)9-10-5-2-1-3-6-10/h1-3,5-6,11-12H,4,7-9,16H2,(H2,17,22)(H,21,23)(H4,18,19,20)"	"Rfamide"	-0.759414792	"122185;7018719;13818931;71531342;71531344"	"MeSH:(122185);PubChem:(122185 7018719 13818931 71531342 71531344);PubMed;KEGG Mine"	8589934662	303.192718505859	94.092366	"933_mapp_batch_00109_sirius_992"	992	NA	NA	NA	NA	992
"C1=CC=C(C=C1)CC(C(=O)NC(CC2=CC=CC=C2)C(=O)O)N"	12	1	1	2	2	"0.9955551744598691"	-0.860448819371003	"0.9999999999999999"	18.4195025552647	"C18H20N2O3"	"[M + H]+"	"GKZIWHRNKRBEOH"	"InChI=1S/C18H20N2O3/c19-15(11-13-7-3-1-4-8-13)17(21)20-16(18(22)23)12-14-9-5-2-6-10-14/h1-10,15-16H,11-12,19H2,(H,20,21)(H,22,23)"	"Di-L-phenylalanine"	2.04445481	"65104;6426953;6993089;6993090;6993091;36688992;36688993;36688994;36688995;44369305;70064327;101521825;101361980;102532464;129853212"	"HMDB:(13302);ZINC bio:(ZINC01605264 ZINC01605265 ZINC01605266 ZINC01605267);additional;MeSH:(65104 6993090);PubMed;NORMAN:(NS00045604);COCONUT:(CNP0348037);PubChem:(65104 6426953 6993089 6993090 6993091 36688992 36688993 36688994 36688995 44369305 70064327 101521825 101361980 102532464 129853212);CHEBI:(72723);PubChem class - bio and metabolites;Training Set;PubChem class - drug"	53239918	313.154663085938	190.70736	"3702_mapp_batch_00109_sirius_4029"	4029	NA	NA	NA	NA	4029
"C1=CC=C(C=C1)CC(C(=O)NC(CCCN=C(N)N)C(=O)O)N"	441	1	1	2	2	"0.5421237609377713"	-90.06414234135	"0.9999999999999999"	35.0551822148815	"C15H23N5O3"	"[M - H2O + H]+"	"OZILORBBPKKGRI"	"InChI=1S/C15H23N5O3/c16-11(9-10-5-2-1-3-6-10)13(21)20-12(14(22)23)7-4-8-19-15(17)18/h1-3,5-6,11-12H,4,7-9,16H2,(H,20,21)(H,22,23)(H4,17,18,19)"	"Phenylalanylarginine"	-0.280954629	"150903;7009551;10268029;13892783;54177359;54177360;70047378;71409591"	"COCONUT:(CNP0346856);HMDB:(28989);PubChem:(150903 7009551 10268029 13892783 54177359 54177360 70047378 71409591);CHEBI:(133147 73632);ZINC bio:(ZINC02384770);additional;PubChem class - bio and metabolites;MeSH:(150903 10268029);PubMed;KEGG Mine"	8609341550	304.176452636719	128.092152	"1001_mapp_batch_00109_sirius_1063"	1063	NA	NA	NA	NA	1063
"C1=CC=C(C=C1)CC(C(=O)NCCCCN=C(N)N)NC(=O)C2C(O2)C(=O)O"	2652	1	1	1	1	"0.10023916958417162"	-283.795806919308	"0.33869346733668343"	1.4648299415125	"C18H25N5O5"	"[M - H2O + H]+"	"CDANUSUTFSNLOG"	"InChI=1S/C18H25N5O5/c19-18(20)22-9-5-4-8-21-15(24)12(10-11-6-2-1-3-7-11)23-16(25)13-14(28-13)17(26)27/h1-3,6-7,12-14H,4-5,8-10H2,(H,21,24)(H,23,25)(H,26,27)(H4,19,20,22)"	"Estatin A"	-0.600000024	"129330;14032016"	"COCONUT:(CNP0296766);KNApSAcK:(17703);Natural Products:(UNPD173861);PubChem:(129330 14032016);SuperNatural:(SN00304614);additional;MeSH:(129330);PubChem class - safety and toxic;PubMed"	70811734	374.181518554688	133.146264	"3005_mapp_batch_00109_sirius_3239"	3239	NA	NA	NA	NA	3239
"C1=CC=C(C=C1)CC(C(=O)O)N"	22	1	1	2	2	"0.9848397060321085"	-0.396436834615034	"0.9999999999999999"	50.560840957757	"C9H11NO2"	"[M + H]+"	"COLNVLDHVKWLRT"	"InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)"	"Sabiden"	0.690450609	"994;6140;71567;450580;450585;450605;2724448;3823098;5460949;5460950;5460952;5460953;5460957;5460958;10511283;10511284;10702212;6919011;6925665;12132826;12132829;9877477;10012270;9989619;13000972;13000974;13000976;13000978;13000981;13000983;13000986;13000987;13000992;13000995;13000997;13000999;10103511;10154215;11062753;10241165;11819436;10329658;10329702;10352075;10397170;11378724;10442063;20598859;16213431;16213432;16213459;16213565;16217565;16219910;23244601;25240041;25240491;25240783;25240991;25241052;25241066;25241070;25241360;25241565;24773270;53731873;53731875;53731876;53731877;53731878;57397115;56617616;56634323;59373178;66995391;66995546;66995580;66995721;71308946;71309396;87528067;87221210;87471585;88455641;90120010;91590842;102122880;101731663;102152000;102176479;100915787;101868632;102601151;102602169;102602342;117064739;119078553;119078554;119080919;118264378;124202794;129736625;131701211;134501265;131860346;131868860;134866153;138986901"	"HMDB:(159);PubChem class - food;SuperNatural:(SN00000169 SN00001028);ZINC bio:(ZINC00001927 ZINC00105196);additional;HSDB:(63-91-2);MeSH:(994 6140 6925665);Plantcyc:(CPD-216 PHE B-DMAN-HEX-1:5);PubMed;NORMAN:(NS00002612);COCONUT:(CNP0082854 CNP0082855 CNP0193965);KNApSAcK:(1386);Natural Products:(UNPD39371 UNPD26171);PubChem:(994 6140 71567 450580 450585 450605 2724448 3823098 5460949 5460950 5460952 5460953 5460957 5460958 10511283 10511284 10702212 6919011 6925665 12132826 12132829 9877477 10012270 9989619 13000972 13000974 13000976 13000978 13000981 13000983 13000986 13000987 13000992 13000995 13000997 13000999 10103511 10154215 11062753 10241165 11819436 10329658 10329702 10352075 10397170 11378724 10442063 20598859 16213431 16213432 16213459 16213565 16217565 16219910 23244601 25240041 25240491 25240783 25240991 25241052 25241066 25241070 25241360 25241565 24773270 53731873 53731875 53731876 53731877 53731878 57397115 56617616 56634323 59373178 66995391 66995546 66995580 66995721 71308946 71309396 87528067 87221210 87471585 88455641 90120010 91590842 102122880 101731663 102152000 102176479 100915787 101868632 102601151 102602169 102602342 117064739 119078553 119078554 119080919 118264378 124202794 129736625 131701211 134501265 131860346 131868860 134866153 138986901);CHEBI:(76052 17295 57981 32494 58095 32505 32487 32504 16998 32495 32486 28044);PubChem class - bio and metabolites;KEGG:(C00079 C02265 C02057);PubChem class - safety and toxic;YMDB:(304 995);Training Set;PubChem class - drug;Biocyc:(CPD-216 PHE SMA-0000294 SMA-0000352)"	255847294	166.086486816406	94.433496	"2963_mapp_batch_00109_sirius_3191"	3191	"CHEBI:28044"	"phenylalanine"	"2.74"	"3"	3191
"C1=CC=C(C=C1)CC(C(=O)O)N"	24	1	1	2	2	"0.9837678918863512"	-0.460932160735049	"0.9999999999999999"	39.0684654729086	"C9H11NO2"	"[M + H]+"	"COLNVLDHVKWLRT"	"InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)"	"Sabiden"	0.690450609	"994;6140;71567;450580;450585;450605;2724448;3823098;5460949;5460950;5460952;5460953;5460957;5460958;10511283;10511284;10702212;6919011;6925665;12132826;12132829;9877477;10012270;9989619;13000972;13000974;13000976;13000978;13000981;13000983;13000986;13000987;13000992;13000995;13000997;13000999;10103511;10154215;11062753;10241165;11819436;10329658;10329702;10352075;10397170;11378724;10442063;20598859;16213431;16213432;16213459;16213565;16217565;16219910;23244601;25240041;25240491;25240783;25240991;25241052;25241066;25241070;25241360;25241565;24773270;53731873;53731875;53731876;53731877;53731878;57397115;56617616;56634323;59373178;66995391;66995546;66995580;66995721;71308946;71309396;87528067;87221210;87471585;88455641;90120010;91590842;102122880;101731663;102152000;102176479;100915787;101868632;102601151;102602169;102602342;117064739;119078553;119078554;119080919;118264378;124202794;129736625;131701211;134501265;131860346;131868860;134866153;138986901"	"HMDB:(159);PubChem class - food;SuperNatural:(SN00000169 SN00001028);ZINC bio:(ZINC00001927 ZINC00105196);additional;HSDB:(63-91-2);MeSH:(994 6140 6925665);Plantcyc:(CPD-216 PHE B-DMAN-HEX-1:5);PubMed;NORMAN:(NS00002612);COCONUT:(CNP0082854 CNP0082855 CNP0193965);KNApSAcK:(1386);Natural Products:(UNPD39371 UNPD26171);PubChem:(994 6140 71567 450580 450585 450605 2724448 3823098 5460949 5460950 5460952 5460953 5460957 5460958 10511283 10511284 10702212 6919011 6925665 12132826 12132829 9877477 10012270 9989619 13000972 13000974 13000976 13000978 13000981 13000983 13000986 13000987 13000992 13000995 13000997 13000999 10103511 10154215 11062753 10241165 11819436 10329658 10329702 10352075 10397170 11378724 10442063 20598859 16213431 16213432 16213459 16213565 16217565 16219910 23244601 25240041 25240491 25240783 25240991 25241052 25241066 25241070 25241360 25241565 24773270 53731873 53731875 53731876 53731877 53731878 57397115 56617616 56634323 59373178 66995391 66995546 66995580 66995721 71308946 71309396 87528067 87221210 87471585 88455641 90120010 91590842 102122880 101731663 102152000 102176479 100915787 101868632 102601151 102602169 102602342 117064739 119078553 119078554 119080919 118264378 124202794 129736625 131701211 134501265 131860346 131868860 134866153 138986901);CHEBI:(76052 17295 57981 32494 58095 32505 32487 32504 16998 32495 32486 28044);PubChem class - bio and metabolites;KEGG:(C00079 C02265 C02057);PubChem class - safety and toxic;YMDB:(304 995);Training Set;PubChem class - drug;Biocyc:(CPD-216 PHE SMA-0000294 SMA-0000352)"	255847294	166.08610534668	115.05711	"903_mapp_batch_00109_sirius_960"	960	"CHEBI:28044"	"phenylalanine"	"2.74"	"3"	960
"C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CC(=O)O)NC(=O)CCCCCCCN=C(N)N"	1367	1	1	2	3	"0.26411364609679744"	-354.817674612457	"0.9884422110552764"	42.643492168789	"C22H33N5O6"	"[M - H2O + H]+"	"PLSJXKVBQIPFJY"	"InChI=1S/C22H33N5O6/c23-22(24)25-12-8-3-1-2-7-11-18(28)26-16(14-19(29)30)20(31)27-17(21(32)33)13-15-9-5-4-6-10-15/h4-6,9-10,16-17H,1-3,7-8,11-14H2,(H,26,28)(H,27,31)(H,29,30)(H,32,33)(H4,23,24,25)"	"null"	1.19787681	"9804438;10027401;44363836"	"MeSH:(9804438);PubChem:(9804438 10027401 44363836);PubMed"	70	446.238403320312	252.945204	"3537_mapp_batch_00109_sirius_3842"	3842	NA	NA	NA	NA	3842
"C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CCC(=O)N)N"	2655	1	1	2	2	"0.09962844873298903"	-320.785512223653	"0.9999999999999999"	14.3402840742632	"C14H19N3O4"	"[M + H]+"	"VHLZDSUANXBJHW"	"InChI=1S/C14H19N3O4/c15-10(6-7-12(16)18)13(19)17-11(14(20)21)8-9-4-2-1-3-5-9/h1-5,10-11H,6-8,15H2,(H2,16,18)(H,17,19)(H,20,21)"	"2-[(2,5-diamino-5-oxopentanoyl)amino]-3-phenylpropanoic acid"	-0.448366642	"18218210;57288566"	"COCONUT:(CNP0334031);HMDB:(28804);PubChem:(18218210 57288566);CHEBI:(141430);additional;Training Set"	2637866	294.144714355469	210.490374	"2894_mapp_batch_00109_sirius_3117"	3117	"CHEBI:179578"	"Glutaminyl-Phenylalanine"	"2.47"	"2"	3117
"C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CCC(=O)O)N"	678	1	1	2	2	"0.43904968574415887"	-3.36419472404822	"0.9999999999999999"	40.915260298188	"C14H18N2O5"	"[M - H2O + H]+"	"XMBSYZWANAQXEV"	"InChI=1S/C14H18N2O5/c15-10(6-7-12(17)18)13(19)16-11(14(20)21)8-9-4-2-1-3-5-9/h1-5,10-11H,6-8,15H2,(H,16,19)(H,17,18)(H,20,21)"	"(4S)-4-amino-5-[[(1S)-1-carboxy-2-phenylethyl]amino]-5-oxopentanoic acid"	0.0300934985	"18653118;19365626;64889716;104901999"	"COCONUT:(CNP0224845);HMDB:(29156);Natural Products:(UNPD137199);PubChem:(18653118 19365626 64889716 104901999);ZINC bio:(ZINC13508203);additional;Training Set;PubMed"	2678858	277.118103027344	179.248056	"3716_mapp_batch_00109_sirius_4043"	4043	NA	NA	NA	NA	4043
"C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC2=CC=C(C=C2)O)N"	818	1	1	2	5	"0.3935670868876449"	-247.345640579154	"0.8582914572864322"	70.222850208096	"C24H32N6O5"	"[M - H2O + H]+"	"XHALUUQSNXSPLP"	"InChI=1S/C24H32N6O5/c25-18(13-16-8-10-17(31)11-9-16)21(32)29-19(7-4-12-28-24(26)27)22(33)30-20(23(34)35)14-15-5-2-1-3-6-15/h1-3,5-6,8-11,18-20,31H,4,7,12-14,25H2,(H,29,32)(H,30,33)(H,34,35)(H4,26,27,28)"	"2-[[2-[[2-amino-3-(4-hydroxyphenyl)propanoyl]amino]-5-(diaminomethylideneamino)pentanoyl]amino]-3-phenylpropanoic acid"	0.650254428	"13561598;13561599;25203964"	"PubChem:(13561598 13561599 25203964);PubChem class - bio and metabolites"	16777218	467.238372802734	203.13453	"2473_mapp_batch_00109_sirius_2663"	2663	NA	NA	NA	NA	2663
"C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CC(=O)O"	201	1	1	2	2	"0.7608270323523078"	-89.5687290663556	"0.9999999999999999"	46.5922334288098	"C12H13NO5"	"[M + H]+"	"IHAMOIOWKITHQZ"	"InChI=1S/C12H13NO5/c14-10(7-11(15)16)13-9(12(17)18)6-8-4-2-1-3-5-8/h1-5,9H,6-7H2,(H,13,14)(H,15,16)(H,17,18)"	"null"	0.660006285	"10131194;21257164;67047737;129686281"	"COCONUT:(CNP0016305);HMDB:(39102);PubChem:(10131194 21257164 67047737 129686281);PubChem class - bio and metabolites"	18874378	252.085647583008	180.349038	"1636_mapp_batch_00109_sirius_1738"	1738	"CHEBI:168088"	"N-Carboxyacetyl-D-phenylalanine"	"2.53"	"2"	1738
"C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CCC(C(=O)O)N"	1280	1	1	2	2	"0.2796777366956365"	-25.2861422160194	"0.9999999999999999"	68.2421818379658	"C14H18N2O5"	"[M + H]+"	"XHHOHZPNYFQJKL"	"InChI=1S/C14H18N2O5/c15-10(13(18)19)6-7-12(17)16-11(14(20)21)8-9-4-2-1-3-5-9/h1-5,10-11H,6-8,15H2,(H,16,17)(H,18,19)(H,20,21)"	"gamma-GLU-PHE"	0.0300934985	"558649;111299;7006458;11818694;67895392;122684821;124356398;124356399"	"HMDB:(594);SuperNatural:(SN00002826 SN00159558 SN00317724);ZINC bio:(ZINC02242693);additional;MeSH:(111299);PubMed;NORMAN:(NS00046055);COCONUT:(CNP0039552 CNP0175820);Natural Products:(UNPD114747);PubChem:(558649 111299 7006458 11818694 67895392 122684821 124356398 124356399);CHEBI:(133692 82966 89582);PubChem class - bio and metabolites;Training Set"	20766830	295.128845214844	140.590074	"497_mapp_batch_00109_sirius_527"	527	"CHEBI:82966"	"gamma-glutamylphenylalanine"	"2.52"	"3"	527
"C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CN"	76	1	1	2	2	"0.9297080313974455"	-2.20455728457383	"0.9999999999999999"	21.9999408405872	"C11H14N2O3"	"[M + H]+"	"JBCLFWXMTIKCCB"	"InChI=1S/C11H14N2O3/c12-7-10(14)13-9(11(15)16)6-8-4-2-1-3-5-8/h1-5,9H,6-7,12H2,(H,13,14)(H,15,16)"	"Maybridge1_006768"	-0.0296252836	"1549344;92953;97415;182174;4690601;7092603;23278179;101708635"	"HMDB:(28848);SuperNatural:(SN00050545 SN00072136);ZINC bio:(ZINC01569529 ZINC04081371);additional;MeSH:(92953 97415 182174);PubMed;NORMAN:(NS00042948);COCONUT:(CNP0209372);Natural Products:(UNPD149159);PubChem:(1549344 92953 97415 182174 4690601 7092603 23278179 101708635);CHEBI:(73912 137014 133047);PubChem class - bio and metabolites;Training Set;Biocyc:(CPD-20345)"	20768878	223.107131958008	122.116188	"3410_mapp_batch_00109_sirius_3699"	3699	"CHEBI:137014"	"glycyl-DL-phenylalanine"	"2.9"	"2"	3699
"C1=CC=C(C=C1)CC(C(=O)O)NC(=O)NC(CCCN=C(N)N)C(=O)O"	772	1	3	1	4	"0.4093269894866171"	-244.520350135547	"0.032160804020100506"	4.03887448267834	"C16H23N5O5"	"[M + Na]+"	"AFUDERYHOUWFDT"	"InChI=1S/C16H23N5O5/c17-15(18)19-8-4-7-11(13(22)23)20-16(26)21-12(14(24)25)9-10-5-2-1-3-6-10/h1-3,5-6,11-12H,4,7-9H2,(H,22,23)(H,24,25)(H4,17,18,19)(H2,20,21,26)"	"(S)-(1-Carboxy-2-phenylethyl)carbamoyl-L-arginine"	-0.200000003	"191038;21680803;21125716"	"COCONUT:(CNP0186614);MeSH:(191038);Natural Products:(UNPD146333);PubChem:(191038 21680803 21125716);SuperNatural:(SN00309175)"	3178502	388.160003662109	187.606056	"3798_mapp_batch_00109_sirius_4134"	4134	NA	NA	NA	NA	4134
"C1=CC=C(C=C1)CC(C(=O)OC(=O)C(CC2=CC=CC=C2)NC(=O)O)NC(=O)O"	2903	1	1	2	2	"0.07145956848423785"	-385.689998627759	"0.9979899497487437"	42.6510380657024	"C20H20N2O7"	"[M + H]+"	"AYCHRYDTACDMAZ"	"InChI=1S/C20H20N2O7/c23-17(15(21-19(25)26)11-13-7-3-1-4-8-13)29-18(24)16(22-20(27)28)12-14-9-5-2-6-10-14/h1-10,15-16,21-22H,11-12H2,(H,25,26)(H,27,28)"	"null"	2.70000005	"57090268"	"MeSH:(57090268);PubChem:(57090268);PubMed"	70	401.134002685547	229.813536	"1192_mapp_batch_00109_sirius_1269"	1269	NA	NA	NA	NA	1269
"C1=CC=C(C=C1)CC(C(=O)OCC2C(C(C(O2)N3C=NC4=C(N=CN=C43)N)O)O)N"	650	1	1	2	2	"0.4512632463067687"	-149.310585523371	"0.9999999999999999"	23.0488478732784	"C19H22N6O5"	"[M - H2O + H]+"	"IMSXVJLTCFJFIR"	"InChI=1S/C19H22N6O5/c20-11(6-10-4-2-1-3-5-10)19(28)29-7-12-14(26)15(27)18(30-12)25-9-24-13-16(21)22-8-23-17(13)25/h1-5,8-9,11-12,14-15,18,26-27H,6-7,20H2,(H2,21,22,23)"	"2''-O-L-Phenylalanyladenosine"	-0.53517431	"3080621;16736376;16736790;24771320;44572005"	"MeSH:(3080621);PubChem:(3080621 16736376 16736790 24771320 44572005);PubMed"	70	397.162231445312	202.568838	"3992_mapp_batch_00109_sirius_4351"	4351	NA	NA	NA	NA	4351
"C1=CC=C(C=C1)CC2C(=O)NC(C(=O)N2)CC(=O)O"	2252	1	1	2	2	"0.146962888662038"	-181.77951388285	"0.9999999999999999"	15.6287238512105	"C13H14N2O4"	"[M - H2O + H]+"	"VNHJXYUDIBQDDX"	"InChI=1S/C13H14N2O4/c16-11(17)7-10-13(19)14-9(12(18)15-10)6-8-4-2-1-3-5-8/h1-5,9-10H,6-7H2,(H,14,19)(H,15,18)(H,16,17)"	"ACMC-20apou"	0.200000003	"111054;119494;853692;853693;853694;6950801;6950802;6950803;24208744;57503114"	"NORMAN:(NS00044819);COCONUT:(CNP0070608 CNP0321860);HMDB:(31360);PubChem:(111054 119494 853692 853693 853694 6950801 6950802 6950803 24208744 57503114);SuperNatural:(SN00001437);ZINC bio:(ZINC00395626);PubChem class - bio and metabolites;MeSH:(111054 119494);PubChem class - safety and toxic;PubMed"	87302222	245.091796875	176.629128	"1611_mapp_batch_00109_sirius_1713"	1713	"CHEBI:168231"	"L-cis-Cyclo(aspartylphenylalanyl)"	"2.53"	"2"	1713
"C1=CC=C(C=C1)CCC(=O)CCC(CC2=CC=CC=C2)OS(=O)(=O)O"	3185	1	1	1	1	"0.014364885236290302"	-281.81905377334	"0.3939698492462313"	1.72780082209471	"C19H22O5S"	"[M - H2O + H]+"	"ZGQHJSXUOAALPI"	"InChI=1S/C19H22O5S/c20-18(12-11-16-7-3-1-4-8-16)13-14-19(24-25(21,22)23)15-17-9-5-2-6-10-17/h1-10,19H,11-15H2,(H,21,22,23)"	"null"	3.0999999	"131838363"	"HMDB:(134656);PubChem:(131838363);PubChem class - bio and metabolites"	16777226	345.115936279297	171.124434	"2777_mapp_batch_00109_sirius_2991"	2991	"CHEBI:180700"	"[(5-oxo-1,7-diphenylheptan-2-yl)oxy]sulfonic acid"	"3.03"	"2"	2991
"C1=CC=C(C=C1)CCNC2=C3C(=NC=N2)N(C=N3)C4C(C(C(O4)CO)O)O"	1881	1	2	2	4	"0.18827651492717817"	-296.620745978673	"0.04271356783919599"	62.6834970649515	"C18H21N5O4"	"[M + H]+"	"LGZYEDZSPHLISU"	"InChI=1S/C18H21N5O4/c24-8-12-14(25)15(26)18(27-12)23-10-22-13-16(20-9-21-17(13)23)19-7-6-11-4-2-1-3-5-11/h1-5,9-10,12,14-15,18,24-26H,6-8H2,(H,19,20,21)"	"Lopac-P-107"	0.65951407	"4398;6603955;9929340;11957676;16759253;44820628;46874087;57178445;71267663;92209953;92209954;92209955;91445223;124792968;124301954"	"Training Set;PubChem:(4398 6603955 9929340 11957676 16759253 44820628 46874087 57178445 71267663 92209953 92209954 92209955 91445223 124792968 124301954);PubMed;additional;PubChem class - bio and metabolites"	17317954	372.165115356445	272.44995	"1122_mapp_batch_00109_sirius_1194"	1194	NA	NA	NA	NA	1194
"C1=CC=C(C=C1)CCNC2=C3C(=NC=N2)N(C=N3)C4C(C(C(O4)CO)O)O"	595	1	2	2	4	"0.4744921050616289"	-249.802808973806	"0.0135678391959799"	66.8542307950747	"C18H21N5O4"	"[M + H]+"	"LGZYEDZSPHLISU"	"InChI=1S/C18H21N5O4/c24-8-12-14(25)15(26)18(27-12)23-10-22-13-16(20-9-21-17(13)23)19-7-6-11-4-2-1-3-5-11/h1-5,9-10,12,14-15,18,24-26H,6-8H2,(H,19,20,21)"	"Lopac-P-107"	0.65951407	"4398;6603955;9929340;11957676;16759253;44820628;46874087;57178445;71267663;92209953;92209954;92209955;91445223;124792968;124301954"	"Training Set;PubChem:(4398 6603955 9929340 11957676 16759253 44820628 46874087 57178445 71267663 92209953 92209954 92209955 91445223 124792968 124301954);PubMed;additional;PubChem class - bio and metabolites"	17317954	372.165344238281	261.47652	"1843_mapp_batch_00109_sirius_1970"	1970	NA	NA	NA	NA	1970
"C1=CC=C(C=C1)CN(CC2=CC=CC=C2)C(=O)NC3=CC=C(C=C3)Br"	1827	1	6	2	9	"0.19595526243851052"	-174.275700777703	"0.06532663316582916"	0.886039041783052	"C21H19BrN2O"	"[M + H]+"	"MZROMVVPYOBXDS"	"InChI=1S/C21H19BrN2O/c22-19-11-13-20(14-12-19)23-21(25)24(15-17-7-3-1-4-8-17)16-18-9-5-2-6-10-18/h1-14H,15-16H2,(H,23,25)"	"1,1-dibenzyl-3-(4-bromophenyl)urea"	4.80000019	"4454830"	"PubChem class - safety and toxic;PubChem:(4454830);PubMed"	67108930	395.073486328125	187.606056	"2151_mapp_batch_00109_sirius_2307"	2307	NA	NA	NA	NA	2307
"C1=CC=C(C=C1)CNCC(C2=CC=CC=C2)O"	2068	1	1	2	2	"0.16740352801706784"	-167.304263865352	"0.9999999999999999"	47.8360973665431	"C15H17NO"	"[M + H]+"	"XAOCLQUZOIZSHV"	"InChI=1S/C15H17NO/c17-15(14-9-5-2-6-10-14)12-16-11-13-7-3-1-4-8-13/h1-10,15-17H,11-12H2"	"ACMC-20dplw"	2.0999999	"229746;6922301;6922302;6922303;6922304"	"COCONUT:(CNP0071077);PubChem:(229746 6922301 6922302 6922303 6922304);ZINC bio:(ZINC00066496 ZINC00066497);PubChem class - safety and toxic;Training Set;PubMed"	69230658	228.13842010498	398.534526	"3420_mapp_batch_00109_sirius_3711"	3711	NA	NA	NA	NA	3711
"C1=CC=C(C=C1)COC(=O)NC(CCC(=O)O)C(=O)O"	1084	1	1	2	2	"0.32201677236433696"	-205.09098913306	"0.9899497487437188"	17.7533200381628	"C13H15NO6"	"[M + H]+"	"PVFCXMDXBIEMQG"	"InChI=1S/C13H15NO6/c15-11(16)7-6-10(12(17)18)14-13(19)20-8-9-4-2-1-3-5-9/h1-5,10H,6-8H2,(H,14,19)(H,15,16)(H,17,18)"	"AmbotzZAA1204"	0.899999976	"1549184;70866;1607567;1607568;219352;10493130;22017142"	"NORMAN:(NS00045979);PubChem:(1549184 70866 1607567 1607568 219352 10493130 22017142);ZINC bio:(ZINC01555607 ZINC01831034);PubChem class - bio and metabolites;PubChem class - safety and toxic;PubMed"	84156482	282.096405029297	192.69948	"3378_mapp_batch_00109_sirius_3660"	3660	NA	NA	NA	NA	3660
"C1=CC=C(C=C1)COC(=O)NCCC2=CC=C(C=C2)O"	2848	1	1	2	4	"0.07945665270221859"	-162.344161649494	"0.8472361809045228"	28.8997341903112	"C16H17NO3"	"[M + H]+"	"YMODWJQJBRHYIP"	"InChI=1S/C16H17NO3/c18-15-8-6-13(7-9-15)10-11-17-16(19)20-12-14-4-2-1-3-5-14/h1-9,18H,10-12H2,(H,17,19)"	"Carbamic acid, [2-(4-hydroxyphenyl)ethyl]-, phenylmethyl ester"	3	"14103856"	"PubChem class - safety and toxic;PubChem:(14103856);KEGG Mine"	8657043458	272.129104614258	127.62621	"3026_mapp_batch_00109_sirius_3263"	3263	NA	NA	NA	NA	3263
