"canopus_id"	"canopus_molecularFormula"	"canopus_adduct"	"canopus_precursorFormula"	"canopus_NPC#pathway"	"canopus_NPC#pathway Probability"	"canopus_NPC#superclass"	"canopus_NPC#superclass Probability"	"canopus_NPC#class"	"canopus_NPC#class Probability"	"canopus_ClassyFire#most specific class"	"canopus_ClassyFire#most specific class Probability"	"canopus_ClassyFire#level 5"	"canopus_ClassyFire#level 5 Probability"	"canopus_ClassyFire#subclass"	"canopus_ClassyFire#subclass Probability"	"canopus_ClassyFire#class"	"canopus_ClassyFire#class Probability"	"canopus_ClassyFire#superclass"	"canopus_ClassyFire#superclass probability"	"canopus_ClassyFire#all classifications"	"canopus_featureId"	"feature_id"
"969_mapp_batch_00109_sirius_1030"	"C13H16O7"	"[M + Na]+"	"C13H16O7"	"Shikimates and Phenylpropanoids"	0.559033870697021	"Phenolic acids (C6-C1)"	0.851858377456665	"Simple phenolic acids"	0.743769347667694	"Hexoses"	0.505621671676636	"Monosaccharides"	0.99943071603775	"Carbohydrates and carbohydrate conjugates"	0.999647378921509	"Organooxygen compounds"	1	"Organic oxygen compounds"	1	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Aldehydes; Alcohols and polyols; Ethers; Primary alcohols; Benzoyl derivatives; Organooxygen compounds; Benzaldehydes; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Aryl-aldehydes; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities"	1030	1030
"971_mapp_batch_00109_sirius_1032"	"C8H10O3"	"[M + H]+"	"C8H10O3"	"Polyketides"	0.685044288635254	"Cyclic polyketides"	0.850931763648987	"Furans"	0.473274230957031	"Carboxylic acid esters"	0.749673843383789	"Carboxylic acid esters"	0.749673843383789	"Carboxylic acid derivatives"	0.636559307575226	"Carboxylic acids and derivatives"	0.805296301841736	"Organic acids and derivatives"	0.853098213672638	"Organic compounds; Organoheterocyclic compounds; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Acetals; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	1032	1032
"972_mapp_batch_00109_sirius_1033"	"C17H35NO2"	"[M - H2O + H]+"	"C17H33NO"	"Fatty acids"	0.971215426921844	"Sphingolipids"	0.969805240631104	"Sphingoid bases"	0.980817675590515	"Fatty amides"	0.000235156228882261	NA	NA	"Fatty amides"	0.000235156228882261	"Fatty Acyls"	0.00124912033788859	"Lipids and lipid-like molecules"	0.00195215013809502	"Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Secondary alcohols; 1,2-aminoalcohols; Amines; Primary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	1033	1033
"973_mapp_batch_00109_sirius_1034"	"C18H26O2"	"[M + H]+"	"C18H26O2"	"Terpenoids"	0.975110232830048	"Steroids"	0.786854684352875	"Androstane steroids"	0.547076165676117	"3-oxosteroids"	0.580874979496002	"3-oxosteroids"	0.580874979496002	"Oxosteroids"	0.650780141353607	"Steroids and steroid derivatives"	0.683695197105408	"Lipids and lipid-like molecules"	0.911429524421692	"Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Steroids and steroid derivatives; Organooxygen compounds; Oxosteroids; Carbonyl compounds; 3-oxosteroids; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	1034	1034
"974_mapp_batch_00109_sirius_1035"	"C27H51N5O4"	"[M - H2O + H]+"	"C27H49N5O3"	"Fatty acids"	0.106748141348362	"Pseudoalkaloids"	0.109747283160686	"Ceramides"	0.0992034003138542	"Bile acids, alcohols and derivatives"	0.538834035396576	NA	NA	"Bile acids, alcohols and derivatives"	0.538834035396576	"Steroids and steroid derivatives"	0.045655969530344	"Lipids and lipid-like molecules"	0.962474346160889	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Cyclic alcohols and derivatives; Bile acids, alcohols and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	1035	1035
"975_mapp_batch_00109_sirius_1036"	"C9H21NOS"	"[M + H]+"	"C9H21NOS"	"Fatty acids"	0.864179193973541	"Fatty acyls"	0.811394453048706	"Hydrocarbons"	0.0216604210436344	"Sulfoxides"	0.996853053569794	NA	NA	NA	NA	"Sulfoxides"	0.996853053569794	"Organosulfur compounds"	0.999972581863403	"Organic compounds; Organosulfur compounds; Organonitrogen compounds; Monoalkylamines; Sulfoxides; Amines; Primary amines; Sulfinyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	1036	1036
"976_mapp_batch_00109_sirius_1037"	"C37H45ClF3N5O9S"	"[M + Na]+"	"C37H45ClF3N5O9S"	"Amino acids and Peptides"	0.0936329141259193	"Oligopeptides"	0.565839350223541	"Depsipeptides"	0.04588258638978	"Peptides"	0.603317618370056	"Peptides"	0.603317618370056	"Amino acids, peptides, and analogues"	0.990835309028626	"Carboxylic acids and derivatives"	0.999806940555572	"Organic acids and derivatives"	0.999987125396728	"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Halobenzenes; Alpha amino acids and derivatives; Pyridines and derivatives; Alcohols and polyols; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Peptides; Hydroxy acids and derivatives; Carboxylic acid amides; Alkyl fluorides; Aryl chlorides; Aryl fluorides; Carboxylic acid derivatives; Fluorobenzenes; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Carboxylic acid esters; Organochlorides; Organofluorides; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Amines; Tertiary amines; Aryl halides; Alkyl halides; Sulfenyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	1037	1037
"977_mapp_batch_00109_sirius_1038"	"C17H22N2O6"	"[M + H]+"	"C17H22N2O6"	"Amino acids and Peptides"	0.664146423339844	"Small peptides"	0.675923824310303	"Dipeptides"	0.759820222854614	"N-acyl-alpha amino acids"	0.587550282478333	"Amino acids and derivatives"	0.970193266868591	"Amino acids, peptides, and analogues"	0.968990385532379	"Carboxylic acids and derivatives"	0.999619722366333	"Organic acids and derivatives"	0.999979615211487	"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrroles; Lactams; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Substituted pyrroles; N-acyl-alpha amino acids; Benzenoids; Indoles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	1038	1038
"979_mapp_batch_00109_sirius_1040"	"C19H37NO4"	"[M - H2O + H]+"	"C19H35NO3"	"Fatty acids"	0.868630945682526	"Fatty Acids and Conjugates"	0.4804427921772	"N-acyl amines"	0.109009236097336	"N-acyl-alpha amino acids"	0.403802990913391	"Amino acids and derivatives"	0.945537030696869	"Amino acids, peptides, and analogues"	0.948364436626434	"Carboxylic acids and derivatives"	0.99061930179596	"Organic acids and derivatives"	0.961684465408325	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Unsaturated fatty acids; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Alkanolamines; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	1040	1040
"980_mapp_batch_00109_sirius_1041"	"C13H28N2O3"	"[M + H]+"	"C13H28N2O3"	"Fatty acids"	0.889819979667664	"Fatty amides"	0.696034967899323	"N-acyl amines"	0.799703419208527	"L-alpha-amino acids"	0.189127579331398	"Amino acids and derivatives"	0.77792501449585	"Amino acids, peptides, and analogues"	0.769822716712952	"Carboxylic acids and derivatives"	0.997699558734894	"Organic acids and derivatives"	0.999939322471619	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	1041	1041
"981_mapp_batch_00109_sirius_1042"	"C27H55N9O7"	"[M - H2O + H]+"	"C27H53N9O6"	"Amino acids and Peptides"	0.533864140510559	"Small peptides"	0.0921890959143639	"Erythromycins"	0.233156472444534	"N-acyl-alpha amino acids and derivatives"	0.929610371589661	"Amino acids and derivatives"	0.981109142303467	"Amino acids, peptides, and analogues"	0.984197795391083	"Carboxylic acids and derivatives"	0.956818878650665	"Organic acids and derivatives"	0.997246146202087	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Guanidines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Cyclic alcohols and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Carboximidamides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	1042	1042
"982_mapp_batch_00109_sirius_1043"	"C7H4ClNO5"	"[M + Na]+"	"C7H4ClNO5"	"Alkaloids"	0.798467576503754	"Anthranilic acid alkaloids"	0.639741957187653	"Quinoline alkaloids"	0.200369223952293	"Pyridinecarboxylic acids"	0.657004177570343	"Pyridinecarboxylic acids"	0.657004177570343	"Pyridinecarboxylic acids and derivatives"	0.610631465911865	"Pyridines and derivatives"	0.894343554973602	"Organoheterocyclic compounds"	0.994399011135101	"Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl chlorides; Monocarboxylic acids and derivatives; Carboxylic acids; Pyridinecarboxylic acids and derivatives; Organochlorides; Pyridinecarboxylic acids; Benzenoids; Aryl halides; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Hydroxypyridines; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	1043	1043
"983_mapp_batch_00109_sirius_1044"	"C10H18N2O6S"	"[M + K]+"	"C10H18N2O6S"	"Amino acids and Peptides"	0.975138008594513	"Small peptides"	0.953834474086762	"Dipeptides"	0.850677371025085	"N-acyl-alpha amino acids"	0.949569404125214	"Amino acids and derivatives"	0.94847297668457	"Amino acids, peptides, and analogues"	0.940665423870087	"Carboxylic acids and derivatives"	0.998511254787445	"Organic acids and derivatives"	0.999522686004639	"Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Thioethers; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Alpha amino acids; Sulfenyl compounds; Dialkylthioethers; Fatty Acyls; Acetamides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	1044	1044
"984_mapp_batch_00109_sirius_1045"	"C44H84NO8P"	"[M + H]+"	"C44H84NO8P"	"Fatty acids"	0.999917387962341	"Glycerophospholipids"	0.999773561954498	"Glycerophosphocholines"	0.998370826244354	"Phosphatidylcholines"	0.987631618976593	"Phosphatidylcholines"	0.987631618976593	"Glycerophosphocholines"	0.999080896377564	"Glycerophospholipids"	0.999830365180969	"Lipids and lipid-like molecules"	0.999975800514221	"Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	1045	1045
"985_mapp_batch_00109_sirius_1046"	"C17H22N2O5"	"[M + Na]+"	"C17H22N2O5"	"Alkaloids"	0.995314002037048	"Tryptophan alkaloids"	0.768014669418335	"Quinoline alkaloids"	0.596929311752319	"Anisoles"	0.86957198381424	NA	NA	"Anisoles"	0.86957198381424	"Phenol ethers"	0.919762134552002	"Benzenoids"	0.993337631225586	"Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities"	1046	1046
"986_mapp_batch_00109_sirius_1047"	"C20H28N6O8"	"[M + Na]+"	"C20H28N6O8"	"Alkaloids"	0.267212241888046	"Nucleosides"	0.743341147899628	"Purine nucleos(t)ides"	0.260933369398117	"Alpha amino acids"	0.837141752243042	"Amino acids and derivatives"	0.983111262321472	"Amino acids, peptides, and analogues"	0.982555985450745	"Carboxylic acids and derivatives"	0.990942180156708	"Organic acids and derivatives"	0.996531665325165	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Carboxylic acids; Diazines; Pentoses; Monosaccharides; Secondary alcohols; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Dialkylamines; Alpha amino acids; Amines; Primary amines; Secondary amines; Tetrahydrofurans; Aralkylamines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	1047	1047
"987_mapp_batch_00109_sirius_1048"	"C29H42N8O6"	"[M + K]+"	"C29H42N8O6"	"Amino acids and Peptides"	0.928720355033874	"Small peptides"	0.717311263084412	"Tripeptides"	0.552356421947479	"Oligopeptides"	0.704886734485626	"Peptides"	0.701263189315796	"Amino acids, peptides, and analogues"	0.989123702049255	"Carboxylic acids and derivatives"	0.99669361114502	"Organic acids and derivatives"	0.999698400497436	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Phenethylamines; Amphetamines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Aminopyrimidines and derivatives; Diazines; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenylalanine and derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities"	1048	1048
