"id_canopus"	"molecularFormula_canopus"	"adduct_canopus"	"precursorFormula_canopus"	"NPC#pathway_canopus"	"NPC#pathway Probability_canopus"	"NPC#superclass_canopus"	"NPC#superclass Probability_canopus"	"NPC#class_canopus"	"NPC#class Probability_canopus"	"ClassyFire#most specific class_canopus"	"ClassyFire#most specific class Probability_canopus"	"ClassyFire#level 5_canopus"	"ClassyFire#level 5 Probability_canopus"	"ClassyFire#subclass_canopus"	"ClassyFire#subclass Probability_canopus"	"ClassyFire#class_canopus"	"ClassyFire#class Probability_canopus"	"ClassyFire#superclass_canopus"	"ClassyFire#superclass probability_canopus"	"ClassyFire#all classifications_canopus"	"featureId_canopus"	"feature_id"
"853_mapp_batch_00111_sirius_871"	"C7H6O3"	"[M + H]+"	"C7H6O3"	"Shikimates and Phenylpropanoids"	0.996742904186249	"Phenolic acids (C6-C1)"	0.985506892204285	"Simple phenolic acids"	0.946467220783234	"Salicylic acids"	0.518888592720032	"Hydroxybenzoic acid derivatives"	0.935416460037231	"Benzoic acids and derivatives"	0.994758784770966	"Benzene and substituted derivatives"	0.991587817668915	"Benzenoids"	0.999016880989075	"Organic compounds; Phenols; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Salicylic acid and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxybenzoic acid derivatives; Benzene and substituted derivatives; Benzenoids; Salicylic acids; Benzoic acids; Organic anions; Vinylogous acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities"	871	871
"854_mapp_batch_00111_sirius_872"	"C18H32O2"	"[M - H2O + H]+"	"C18H30O"	"Fatty acids"	0.980038702487946	"Fatty Acids and Conjugates"	0.8172208070755	"Unsaturated fatty acids"	0.962579846382141	"Lineolic acids and derivatives"	0.661979258060455	NA	NA	"Lineolic acids and derivatives"	0.661979258060455	"Fatty Acyls"	0.996289134025574	"Lipids and lipid-like molecules"	0.994211494922638	"Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	872	872
"855_mapp_batch_00111_sirius_873"	"C14H22O4"	"[M + H]+"	"C14H22O4"	"Terpenoids"	0.494580805301666	"Octadecanoids"	0.675268292427063	"Jasmonic acids"	0.591442763805389	"Jasmonic acids"	0.520225584506989	"Jasmonic acids"	0.520225584506989	"Lineolic acids and derivatives"	0.54326069355011	"Fatty Acyls"	0.668890178203583	"Lipids and lipid-like molecules"	0.762428641319275	"Organic compounds; Lipids and lipid-like molecules; Ketones; Prenol lipids; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Branched fatty acids; Lineolic acids and derivatives; Jasmonic acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Medium-chain fatty acids; Cyclic ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	873	873
"857_mapp_batch_00111_sirius_875"	"C12H25NO3"	"[M + H]+"	"C12H25NO3"	"Fatty acids"	0.863375723361969	"Fatty amides"	0.854889273643494	"N-acyl amines"	0.720649719238281	"Medium-chain fatty acids"	0.562909305095673	"Medium-chain fatty acids"	0.562909305095673	"Fatty acids and conjugates"	0.793993473052979	"Fatty Acyls"	0.800439059734344	"Lipids and lipid-like molecules"	0.794455349445343	"Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Hydroxamic acids; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	875	875
"858_mapp_batch_00111_sirius_876"	"C15H29N5O4"	"[M + Na]+"	"C15H29N5O4"	"Amino acids and Peptides"	0.669669330120087	"Small peptides"	0.855975091457367	"Tripeptides"	0.695024907588959	"Peptides"	0.585158109664917	"Peptides"	0.585158109664917	"Amino acids, peptides, and analogues"	0.923012912273407	"Carboxylic acids and derivatives"	0.958929061889648	"Organic acids and derivatives"	0.970134913921356	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	876	876
"859_mapp_batch_00111_sirius_877"	"C28H32O14"	"[M - H2O + H]+"	"C28H30O13"	"Shikimates and Phenylpropanoids"	0.563925921916962	"Polycyclic aromatic polyketides"	0.45828178524971	"Flavones"	0.363021194934845	"C-glycosyl compounds"	0.652256488800049	"Glycosyl compounds"	0.972709834575653	"Carbohydrates and carbohydrate conjugates"	0.997998893260956	"Organooxygen compounds"	0.999999165534973	"Organic oxygen compounds"	1	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Ketones; Alcohols and polyols; Phenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; C-glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Aryl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities"	877	877
"860_mapp_batch_00111_sirius_878"	"C52H89N5O11"	"[M + H]+"	"C52H89N5O11"	"Polyketides"	0.990278542041779	"Oligopeptides"	0.947651386260986	"Depsipeptides"	0.904332399368286	"Cyclic depsipeptides"	0.865021407604218	"Cyclic depsipeptides"	0.865021407604218	"Depsipeptides"	0.766437888145447	"Peptidomimetics"	0.558447659015656	"Organic acids and derivatives"	0.999940872192383	"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Alcohols and polyols; Pyrrolidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Macrolide lactams; Depsipeptides; Cyclic depsipeptides; Alpha amino acid amides; Benzenoids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	878	878
"861_mapp_batch_00111_sirius_879"	"C11H20O6"	"[M - H2O + H]+"	"C11H18O5"	"Fatty acids"	0.485272973775864	"Fatty Acids and Conjugates"	0.337777078151703	"Hydroxy fatty acids"	0.548403263092041	"Branched fatty acids"	0.584011256694794	"Branched fatty acids"	0.584011256694794	"Fatty acids and conjugates"	0.537387132644653	"Fatty Acyls"	0.800093710422516	"Lipids and lipid-like molecules"	0.791354656219482	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Branched fatty acids; Hydroxy fatty acids; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Monosaccharides; Secondary alcohols; Polyols; Cyclitols and derivatives; Cyclohexanols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	879	879
"862_mapp_batch_00111_sirius_880"	"C16H34O2S"	"[M - H2O + H]+"	"C16H32OS"	"Fatty acids"	0.968051195144653	"Fatty acyls"	0.994757413864136	"Fatty alcohols"	0.866752207279205	"Primary alcohols"	0.973498344421387	"Primary alcohols"	0.973498344421387	"Alcohols and polyols"	0.998617649078369	"Organooxygen compounds"	0.999934196472168	"Organic oxygen compounds"	1	"Organic compounds; Organosulfur compounds; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Sulfenyl compounds; Dialkylthioethers; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	880	880
"863_mapp_batch_00111_sirius_881"	"C22H32O3"	"[M - H2O + H]+"	"C22H30O2"	"Terpenoids"	0.992025554180145	"Diterpenoids"	0.825474321842194	"Labdane diterpenoids"	0.390277951955795	"Retinoids"	0.01301577873528	NA	NA	"Retinoids"	0.01301577873528	"Prenol lipids"	0.945860326290131	"Lipids and lipid-like molecules"	0.976573586463928	"Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Diterpenoids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	881	881
"865_mapp_batch_00111_sirius_883"	"C22H35N5O6"	"[M + H]+"	"C22H35N5O6"	"Carbohydrates"	0.565869212150574	"Nucleosides"	0.541023075580597	"Purine nucleos(t)ides"	0.229801148176193	"Purine nucleosides"	0.98309588432312	NA	NA	NA	NA	"Purine nucleosides"	0.98309588432312	"Nucleosides, nucleotides, and analogues"	0.918459355831146	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Prenol lipids; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Purine nucleosides; Carboxylic acid derivatives; Aminopyrimidines and derivatives; Diazines; Pentoses; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Amines; Tetrahydrofurans; 6-aminopurines; 6-alkylaminopurines; Imidolactams; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	883	883
"866_mapp_batch_00111_sirius_884"	"C14H32N2O4"	"[M - H2O + H]+"	"C14H30N2O3"	"Fatty acids"	0.99129045009613	"Fatty amides"	0.79140168428421	"N-acyl amines"	0.913785040378571	"Amino acids and derivatives"	0.469960987567902	"Amino acids and derivatives"	0.469960987567902	"Amino acids, peptides, and analogues"	0.462543129920959	"Carboxylic acids and derivatives"	0.992569267749786	"Organic acids and derivatives"	0.998994171619415	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Straight chain fatty acids; Monoalkylamines; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; N-acyl amines; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	884	884
"868_mapp_batch_00111_sirius_886"	"C16H24O2"	"[M + H]+"	"C16H24O2"	"Terpenoids"	0.995901763439178	"Sesquiterpenoids"	0.96424263715744	"Caryophyllane sesquiterpenoids"	0.849005579948425	"Sesquiterpenoids"	0.489368379116058	NA	NA	"Sesquiterpenoids"	0.489368379116058	"Prenol lipids"	0.312466263771057	"Lipids and lipid-like molecules"	0.457644134759903	"Organic compounds; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	886	886
"869_mapp_batch_00111_sirius_888"	"C13H28N2O3"	"[M + H]+"	"C13H28N2O3"	"Fatty acids"	0.643799841403961	"Fatty amides"	0.673369288444519	"N-acyl amines"	0.701780140399933	"Alpha amino acids"	0.0673952102661133	"Amino acids and derivatives"	0.857354462146759	"Amino acids, peptides, and analogues"	0.84959614276886	"Carboxylic acids and derivatives"	0.994510531425476	"Organic acids and derivatives"	0.998680770397186	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	888	888
"871_mapp_batch_00111_sirius_890"	"C4H3F7O3S"	"[M + Na]+"	"C4H3F7O3S"	"Fatty acids"	0.44012063741684	"Small peptides"	0.565342783927917	"Aminoacids"	0.601656496524811	"Sulfones"	0.894334375858307	NA	NA	"Sulfones"	0.894334375858307	"Sulfonyls"	0.911050617694855	"Organosulfur compounds"	0.991412281990051	"Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Sulfones; Alkyl fluorides; Monocarboxylic acids and derivatives; Sulfonyls; Organofluorides; Carbonyl compounds; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	890	890
"874_mapp_batch_00111_sirius_893"	"C21H17F3N4O3"	"[M - H2O + H]+"	"C21H15F3N4O2"	"Alkaloids"	0.851000308990479	"Nicotinic acid alkaloids"	0.53794926404953	"Pyridine alkaloids"	0.519928455352783	"N-acyl-alpha amino acids and derivatives"	0.544811964035034	"Amino acids and derivatives"	0.48048347234726	"Amino acids, peptides, and analogues"	0.484568864107132	"Carboxylic acids and derivatives"	0.992309927940369	"Organic acids and derivatives"	0.992779910564423	"Organic compounds; Organoheterocyclic compounds; Alpha amino acids and derivatives; Pyridines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Alkyl fluorides; Aryl fluorides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Pyridinecarboxylic acids and derivatives; Organofluorides; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Alkyl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	893	893
"875_mapp_batch_00111_sirius_894"	"C7H4ClNO4S"	"[M + Na]+"	"C7H4ClNO4S"	"Alkaloids"	0.900797069072723	"Anthranilic acid alkaloids"	0.173028588294983	"Pyrrole alkaloids"	0.176566958427429	"Aryl chlorides"	0.918347060680389	NA	NA	"Aryl chlorides"	0.918347060680389	"Aryl halides"	0.792143046855927	"Organohalogen compounds"	0.986367523670196	"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Aryl chlorides; Monocarboxylic acids and derivatives; Organochlorides; Aryl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	894	894
"876_mapp_batch_00111_sirius_895"	"C20H35NO8"	"[M + H]+"	"C20H35NO8"	"Polyketides"	0.221963688731194	"Macrolides"	0.389069855213165	"Open-chain polyketides"	0.162887811660767	"Alkyl glycosides"	0.551688194274902	"Alkyl glycosides"	0.551688194274902	"Fatty acyl glycosides"	0.722157180309296	"Fatty Acyls"	0.679144978523254	"Lipids and lipid-like molecules"	0.713949978351593	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Ethers; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Amines; Primary amines; Alkanolamines; Aminosaccharides; Cyclic ketones; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	895	895
"881_mapp_batch_00111_sirius_900"	"C11H10N2O3S2"	"[M + Na]+"	"C11H10N2O3S2"	"Alkaloids"	0.540946006774902	"Serine alkaloids"	0.504180431365967	"Thiazole alkaloids"	0.577054142951965	"Alpha amino acids and derivatives"	0.618610322475433	"Amino acids and derivatives"	0.625785112380981	"Amino acids, peptides, and analogues"	0.627555847167969	"Carboxylic acids and derivatives"	0.995487749576569	"Organic acids and derivatives"	0.998409986495972	"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Thioethers; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities"	900	900
