"smiles_sirius"	"confidenceRank_sirius"	"structurePerIdRank_sirius"	"formulaRank_sirius"	"#adducts_sirius"	"#predictedFPs_sirius"	"ConfidenceScore_sirius"	"CSI:FingerIDScore_sirius"	"ZodiacScore_sirius"	"SiriusScore_sirius"	"molecularFormula_sirius"	"adduct_sirius"	"InChIkey2D_sirius"	"InChI_sirius"	"name_sirius"	"xlogp_sirius"	"pubchemids_sirius"	"links_sirius"	"dbflags_sirius"	"ionMass_sirius"	"retentionTimeInSeconds_sirius"	"id_sirius"	"featureId_sirius"	"chebiid_sirius"	"chebiasciiname_sirius"	"searchscore_sirius"	"entitystar_sirius"	"feature_id"
"C(CC(=O)O)C(C(=O)O)N"	53	1	1	2	2	"0.8613397546676822"	-2.05247015242645	1	52.2209713446039	"C5H9NO4"	"[M + H]+"	"WHUUTDBJXJRKMK"	"InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)"	"Glutamat"	-1.32391071	"611;23327;33032;104813;168158;450555;450602;4525487;4179667;4452358;5128032;5147171;5460297;5460299;5460543;5460544;10582905;12248489;12248490;12248491;12248492;12248499;12248500;12248502;12248503;10942598;10057642;11629711;11701061;14598502;11840951;10351852;10396980;16213329;16213424;16213454;16217561;21575125;42615584;44272391;51037439;51037437;51037438;51037440;46932125;50992608;54431527;54431528;57397101;56638524;56845125;56845930;56845948;57607970;57607968;57607971;57607976;57616920;71308417;71308849;71309035;71309130;71309247;71309316;71309505;71309806;71310326;87150909;87206355;88747398;88901897;89254549;90324386;91031500;91083019;91158404;90472821;91466291;101073736;101129201;101129202;102351656;102602046;117064483;117064484;119077677;119077680;119080345;121494059;124202791;129656111;129680450;133188389;132594196;132594197;131667875;131708707;131873974;134775857;139592947;139054390;138397024"	"HMDB:(148 3339 60475);PubChem class - food;SuperNatural:(SN00002027 SN00335254);ZINC bio:(ZINC00895124 ZINC01482113);additional;HSDB:(56-86-0);MeSH:(611 23327 33032 104813 4525487 5128032 5147171 5460299 5460544 11840951 14598502);Plantcyc:(D-GLT GLT);PubMed;NORMAN:(NS00008008);COCONUT:(CNP0086235 CNP0191057 CNP0200734);KNApSAcK:(19577);Natural Products:(UNPD80939 UNPD56979 UNPD112821);PubChem:(611 23327 33032 104813 168158 450555 450602 4525487 4179667 4452358 5128032 5147171 5460297 5460299 5460543 5460544 10582905 12248489 12248490 12248491 12248492 12248499 12248500 12248502 12248503 10942598 10057642 11629711 11701061 14598502 11840951 10351852 10396980 16213329 16213424 16213454 16217561 21575125 42615584 44272391 51037439 51037437 51037438 51037440 46932125 50992608 54431527 54431528 57397101 56638524 56845125 56845930 56845948 57607970 57607968 57607971 57607976 57616920 71308417 71308849 71309035 71309130 71309247 71309316 71309505 71309806 71310326 87150909 87206355 88747398 88901897 89254549 90324386 91031500 91083019 91158404 90472821 91466291 101073736 101129201 101129202 102351656 102602046 117064483 117064484 119077677 119077680 119080345 121494059 124202791 129656111 129680450 133188389 132594196 132594197 131667875 131708707 131873974 134775857 139592947 139054390 138397024);CHEBI:(14321 76051 29987 29986 16015 53375 53374 29988 29985 15966 53373 29989 18237);PubChem class - bio and metabolites;KEGG:(C00025 C00217 C00302);PubChem class - safety and toxic;YMDB:(271);Training Set;PubChem class - drug;Biocyc:(CPD1UA-4 GLT SMA-0000342 D-GLT)"	255847294	148.060274358381	90.255612	"3416_mapp_batch_00111_sirius_3960"	3960	"CHEBI:18237"	"glutamic acid"	"2.79"	"3"	3960
"C(CC(=O)O)C(C(=O)O)N"	50	1	1	2	2	"0.8656204720866024"	-2.03221489350232	1	54.9077551091643	"C5H9NO4"	"[M + H]+"	"WHUUTDBJXJRKMK"	"InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)"	"Glutamat"	-1.32391071	"611;23327;33032;104813;168158;450555;450602;4525487;4179667;4452358;5128032;5147171;5460297;5460299;5460543;5460544;10582905;12248489;12248490;12248491;12248492;12248499;12248500;12248502;12248503;10942598;10057642;11629711;11701061;14598502;11840951;10351852;10396980;16213329;16213424;16213454;16217561;21575125;42615584;44272391;51037439;51037437;51037438;51037440;46932125;50992608;54431527;54431528;57397101;56638524;56845125;56845930;56845948;57607970;57607968;57607971;57607976;57616920;71308417;71308849;71309035;71309130;71309247;71309316;71309505;71309806;71310326;87150909;87206355;88747398;88901897;89254549;90324386;91031500;91083019;91158404;90472821;91466291;101073736;101129201;101129202;102351656;102602046;117064483;117064484;119077677;119077680;119080345;121494059;124202791;129656111;129680450;133188389;132594196;132594197;131667875;131708707;131873974;134775857;139592947;139054390;138397024"	"HMDB:(148 3339 60475);PubChem class - food;SuperNatural:(SN00002027 SN00335254);ZINC bio:(ZINC00895124 ZINC01482113);additional;HSDB:(56-86-0);MeSH:(611 23327 33032 104813 4525487 5128032 5147171 5460299 5460544 11840951 14598502);Plantcyc:(D-GLT GLT);PubMed;NORMAN:(NS00008008);COCONUT:(CNP0086235 CNP0191057 CNP0200734);KNApSAcK:(19577);Natural Products:(UNPD80939 UNPD56979 UNPD112821);PubChem:(611 23327 33032 104813 168158 450555 450602 4525487 4179667 4452358 5128032 5147171 5460297 5460299 5460543 5460544 10582905 12248489 12248490 12248491 12248492 12248499 12248500 12248502 12248503 10942598 10057642 11629711 11701061 14598502 11840951 10351852 10396980 16213329 16213424 16213454 16217561 21575125 42615584 44272391 51037439 51037437 51037438 51037440 46932125 50992608 54431527 54431528 57397101 56638524 56845125 56845930 56845948 57607970 57607968 57607971 57607976 57616920 71308417 71308849 71309035 71309130 71309247 71309316 71309505 71309806 71310326 87150909 87206355 88747398 88901897 89254549 90324386 91031500 91083019 91158404 90472821 91466291 101073736 101129201 101129202 102351656 102602046 117064483 117064484 119077677 119077680 119080345 121494059 124202791 129656111 129680450 133188389 132594196 132594197 131667875 131708707 131873974 134775857 139592947 139054390 138397024);CHEBI:(14321 76051 29987 29986 16015 53375 53374 29988 29985 15966 53373 29989 18237);PubChem class - bio and metabolites;KEGG:(C00025 C00217 C00302);PubChem class - safety and toxic;YMDB:(271);Training Set;PubChem class - drug;Biocyc:(CPD1UA-4 GLT SMA-0000342 D-GLT)"	255847294	148.060180664062	37.854963	"33_mapp_batch_00111_sirius_33"	33	"CHEBI:18237"	"glutamic acid"	"2.79"	"3"	33
"C(CC(=O)O)CN=C(N)N"	58	1	1	1	2	"0.8458193237704901"	-47.9062591792889	1	41.3196607778875	"C5H11N3O2"	"[M + H]+"	"TUHVEAJXIMEOSA"	"InChI=1S/C5H11N3O2/c6-5(7)8-3-1-2-4(9)10/h1-3H2,(H,9,10)(H4,6,7,8)"	"bmse000344"	-1.5	"500;23104037;25200642;102319962"	"HMDB:(3464);SuperNatural:(SN00156217);ZINC bio:(ZINC01532820);additional;MeSH:(500 25200642);Plantcyc:(CPD-592);PubMed;NORMAN:(NS00014565);COCONUT:(CNP0082304 CNP0333230);Natural Products:(UNPD163165);PubChem:(500 23104037 25200642 102319962);CHEBI:(86564 57486 86392 15728);PubChem class - bio and metabolites;KEGG:(C01035);YMDB:(585);Training Set;Biocyc:(CPD-592)"	20965742	146.092894897461	37.839021	"1210_mapp_batch_00111_sirius_1264"	1264	"CHEBI:15728"	"4-guanidinobutanoic acid"	"2.95"	"3"	1264
"C(CC(=O)O)CN=C(N)N"	202	1	1	1	2	"0.6309276574594258"	-71.0361452211217	1	16.760959864533	"C5H11N3O2"	"[M + H]+"	"TUHVEAJXIMEOSA"	"InChI=1S/C5H11N3O2/c6-5(7)8-3-1-2-4(9)10/h1-3H2,(H,9,10)(H4,6,7,8)"	"bmse000344"	-1.5	"500;23104037;25200642;102319962"	"HMDB:(3464);SuperNatural:(SN00156217);ZINC bio:(ZINC01532820);additional;MeSH:(500 25200642);Plantcyc:(CPD-592);PubMed;NORMAN:(NS00014565);COCONUT:(CNP0082304 CNP0333230);Natural Products:(UNPD163165);PubChem:(500 23104037 25200642 102319962);CHEBI:(86564 57486 86392 15728);PubChem class - bio and metabolites;KEGG:(C01035);YMDB:(585);Training Set;Biocyc:(CPD-592)"	20965742	146.090866088867	47.8610322	"3403_mapp_batch_00111_sirius_3943"	3943	"CHEBI:15728"	"4-guanidinobutanoic acid"	"2.95"	"3"	3943
"C(CC(=O)O)CN=C(N)N"	206	1	1	1	2	"0.6259680070111041"	-71.0361195374596	1	26.0175254069141	"C5H11N3O2"	"[M + H]+"	"TUHVEAJXIMEOSA"	"InChI=1S/C5H11N3O2/c6-5(7)8-3-1-2-4(9)10/h1-3H2,(H,9,10)(H4,6,7,8)"	"bmse000344"	-1.5	"500;23104037;25200642;102319962"	"HMDB:(3464);SuperNatural:(SN00156217);ZINC bio:(ZINC01532820);additional;MeSH:(500 25200642);Plantcyc:(CPD-592);PubMed;NORMAN:(NS00014565);COCONUT:(CNP0082304 CNP0333230);Natural Products:(UNPD163165);PubChem:(500 23104037 25200642 102319962);CHEBI:(86564 57486 86392 15728);PubChem class - bio and metabolites;KEGG:(C01035);YMDB:(585);Training Set;Biocyc:(CPD-592)"	20965742	146.090576171875	94.28727	"3400_mapp_batch_00111_sirius_3928"	3928	"CHEBI:15728"	"4-guanidinobutanoic acid"	"2.95"	"3"	3928
"C(CC(=O)O)CN=C(N)N"	90	1	1	1	2	"0.7876293831037696"	-57.3039072966915	1	31.947004962763	"C5H11N3O2"	"[M + H]+"	"TUHVEAJXIMEOSA"	"InChI=1S/C5H11N3O2/c6-5(7)8-3-1-2-4(9)10/h1-3H2,(H,9,10)(H4,6,7,8)"	"bmse000344"	-1.5	"500;23104037;25200642;102319962"	"HMDB:(3464);SuperNatural:(SN00156217);ZINC bio:(ZINC01532820);additional;MeSH:(500 25200642);Plantcyc:(CPD-592);PubMed;NORMAN:(NS00014565);COCONUT:(CNP0082304 CNP0333230);Natural Products:(UNPD163165);PubChem:(500 23104037 25200642 102319962);CHEBI:(86564 57486 86392 15728);PubChem class - bio and metabolites;KEGG:(C01035);YMDB:(585);Training Set;Biocyc:(CPD-592)"	20965742	146.09299214681	37.839021	"2233_mapp_batch_00111_sirius_2450"	2450	"CHEBI:15728"	"4-guanidinobutanoic acid"	"2.95"	"3"	2450
"C(CC(C(=O)NC(CO)C(=O)O)N)CN=C(N)N"	1767	1	3	1	5	"0.1618863661116722"	-127.865940438062	0.126633165829146	16.4264782408955	"C9H19N5O4"	"[M + Na]+"	"IJYZHIOOBGIINM"	"InChI=1S/C9H19N5O4/c10-5(2-1-3-13-9(11)12)7(16)14-6(4-15)8(17)18/h5-6,15H,1-4,10H2,(H,14,16)(H,17,18)(H4,11,12,13)"	"arginylserine"	-5.5	"7021453;7021454;9943142;133122213"	"HMDB:(28718);PubChem:(7021453 7021454 9943142 133122213);CHEBI:(73819);additional;PubChem class - bio and metabolites;Training Set"	17317930	284.133834838867	62.579634	"1792_mapp_batch_00111_sirius_1934"	1934	NA	NA	NA	NA	1934
"C(CC(C(=O)O)N)C(CN)OC1C(C(C(C(O1)CO)O)O)O"	2186	1	1	1	2	"0.10595356818785016"	-104.536583128969	0.928140703517588	49.3969107802251	"C12H24N2O8"	"[M + Na]+"	"OWGKYELXGFKIHH"	"InChI=1S/C12H24N2O8/c13-3-5(1-2-6(14)11(19)20)21-12-10(18)9(17)8(16)7(4-15)22-12/h5-10,12,15-18H,1-4,13-14H2,(H,19,20)"	"5-(galactosylhydroxy)-L-Lysine"	-5.80000019	"123986;440720;5118786;10853638;10860304;21573485;21573489;21573490;52224355;51399523;56927677;66995551;132850328;135130514"	"COCONUT:(CNP0290574);PubChem:(123986 440720 5118786 10853638 10860304 21573485 21573489 21573490 52224355 51399523 56927677 66995551 132850328 135130514);CHEBI:(37564);ZINC bio:(ZINC04096824 ZINC04096825 ZINC05113887);additional;MeSH:(123986 5118786 10860304 66995551);Training Set;PubMed"	2646118	347.142456054688	142.092618	"2109_mapp_batch_00111_sirius_2310"	2310	NA	NA	NA	NA	2310
"C(CC(C(=O)O)N)CN=C(N)N"	107	1	1	1	2	"0.7627992032949321"	-0.49144708528006	1	57.3606319342094	"C6H14N4O2"	"[M + H]+"	"ODKSFYDXXFIFQN"	"InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)"	"arginine"	-1.63495886	"232;6322;28782;1549073;1549104;71070;444360;4473077;5231987;5246487;5260203;5287702;5460857;5460858;5460860;5460861;6913512;9793996;9815369;11770759;10313339;11321257;17753939;16217519;16217580;16217799;20798608;22726443;51037639;51037640;51037641;46932130;52941769;54144538;57182507;57616918;57616923;57616939;57616947;59119146;58618352;59645172;59667378;59373181;59373187;59373188;59373199;59905797;58203011;71308530;71309938;71310245;76974066;76974115;76974116;88031296;87559318;88901885;88901889;88901891;88901915;89059445;90938205;90472354;101002480;101611381;117064614;117065487;118099679;118264379;123552702;122363709;124202805;129834582;129850676;131801519;131878490;132276652;134817835;135207570"	"HMDB:(517 3416 62762);PubChem class - food;SuperNatural:(SN00319966 SN00002215 SN00002252 SN00369945);ZINC bio:(ZINC01532525 ZINC01532749 ZINC12484881 ZINC12496140);additional;HSDB:(74-79-3);MeSH:(6322 1549073 5287702);Plantcyc:(ARG CPD-220);PubMed;NORMAN:(NS00005927);COCONUT:(CNP0076956 CNP0083479 CNP0257247);KNApSAcK:(1340);Natural Products:(UNPD76205 UNPD20394);PubChem:(232 6322 28782 1549073 1549104 71070 444360 4473077 5231987 5246487 5260203 5287702 5460857 5460858 5460860 5460861 6913512 9793996 9815369 11770759 10313339 11321257 17753939 16217519 16217580 16217799 20798608 22726443 51037639 51037640 51037641 46932130 52941769 54144538 57182507 57616918 57616923 57616939 57616947 59119146 58618352 59645172 59667378 59373181 59373187 59373188 59373199 59905797 58203011 71308530 71309938 71310245 76974066 76974115 76974116 88031296 87559318 88901885 88901889 88901891 88901915 89059445 90938205 90472354 101002480 101611381 117064614 117065487 118099679 118264379 123552702 122363709 124202805 129834582 129850676 131801519 131878490 132276652 134817835 135207570);CHEBI:(15816 32689 32695 16467 32696 32688 32683 32690 32681 29016 32682 32697);PubChem class - bio and metabolites;KEGG:(C02385 C00062 C00792);PubChem class - safety and toxic;YMDB:(592);Training Set;PubChem class - drug;Biocyc:(ARG CPD-220)"	255847294	175.118713378906	36.5797242	"38_mapp_batch_00111_sirius_38"	38	"CHEBI:29016"	"arginine"	"2.77"	"3"	38
"C(CC#CC#CCCCC(=O)O)CC(=O)O"	2467	1	1	2	3	"0.06260906693618022"	-79.069618479843	0.396482412060301	9.71976256055246	"C12H14O4"	"[M - H2O + H]+"	"SVCWXPPYJQWHRS"	"InChI=1S/C12H14O4/c13-11(14)9-7-5-3-1-2-4-6-8-10-12(15)16/h5-10H2,(H,13,14)(H,15,16)"	"5,7-Dodecadiynedioicacid"	1.29999995	"2758729;7019580"	"PubChem:(2758729 7019580);PubChem class - safety and toxic"	67108866	205.085807800293	126.14421	"2721_mapp_batch_00111_sirius_3130"	3130	NA	NA	NA	NA	3130
"C(CCC(=O)CCCCCN)CCC(=O)O"	55	1	1	2	2	"0.8565121592162604"	-43.7479985749533	1	131.219350849142	"C12H23NO3"	"[M + H]+"	"ZYUIIFJKSLWWHG"	"InChI=1S/C12H23NO3/c13-10-6-2-4-8-11(14)7-3-1-5-9-12(15)16/h1-10,13H2,(H,15,16)"	"12-amino-7-oxododecanoic acid"	-1.60000002	"4206597"	"PubChem:(4206597);PubChem class - safety and toxic"	67108866	230.17504119873	263.71959	"434_mapp_batch_00111_sirius_447"	447	NA	NA	NA	NA	447
"C(CCC(=O)O)CCO"	639	1	1	2	2	"0.3769012805717676"	-16.2087459615929	1	48.5724084021186	"C6H12O3"	"[M + H]+"	"IWHLYPDWHHPVAA"	"InChI=1S/C6H12O3/c7-5-3-1-2-4-6(8)9/h7H,1-5H2,(H,8,9)"	"5-carboxypentanol"	0.72185272	"14490;5460267;71309827;71309930;131869234"	"HMDB:(12843);ZINC bio:(ZINC01530347);additional;MeSH:(14490 5460267);Plantcyc:(CPD-102);PubMed;NORMAN:(NS00015092);COCONUT:(CNP0079830);PubChem:(14490 5460267 71309827 71309930 131869234);YMDB Mine;CHEBI:(32383 17869);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C06103);Training Set;Biocyc:(CPD-102)"	51559426414	133.085922241211	114.80004	"2987_mapp_batch_00111_sirius_3401"	3401	"CHEBI:17869"	"6-hydroxyhexanoic acid"	"3.53"	"3"	3401
"C(CCC(CO)O)CC(CC(CCCC(C1C(C(C(N1)CO)O)O)O)O)O"	1859	1	2	2	2	"0.15074033805784398"	-185.81387527688	0.0537688442211055	6.98724015291592	"C18H37NO8"	"[M - H2O + H]+"	"ABLRAGJKLQYRRX"	"InChI=1S/C18H37NO8/c20-9-13(24)5-2-1-4-11(22)8-12(23)6-3-7-15(25)16-18(27)17(26)14(10-21)19-16/h11-27H,1-10H2"	"(13R)-13-[(2R,3R,4R,5R)-3,4-dihydroxy-5-(hydroxymethyl)pyrrolidin-2-yl]tridecane-1,2,7,9,13-pentol"	-1.39999998	"11773821"	"COCONUT:(CNP0114317);Natural Products:(UNPD4985);PubChem:(11773821);SuperNatural:(SN00299658);PubMed"	3178562	378.248504638672	163.902318	"3373_mapp_batch_00111_sirius_3885"	3885	NA	NA	NA	NA	3885
"C(CCC(CO)O)CC(CC(CCCC(C1C(C(C(N1)CO)O)O)O)O)O"	2153	1	1	2	4	"0.1105373050689864"	-166.355259714358	0.782914572864322	29.9717447191692	"C18H37NO8"	"[M - H2O + H]+"	"ABLRAGJKLQYRRX"	"InChI=1S/C18H37NO8/c20-9-13(24)5-2-1-4-11(22)8-12(23)6-3-7-15(25)16-18(27)17(26)14(10-21)19-16/h11-27H,1-10H2"	"(13R)-13-[(2R,3R,4R,5R)-3,4-dihydroxy-5-(hydroxymethyl)pyrrolidin-2-yl]tridecane-1,2,7,9,13-pentol"	-1.39999998	"11773821"	"COCONUT:(CNP0114317);Natural Products:(UNPD4985);PubChem:(11773821);SuperNatural:(SN00299658);PubMed"	3178562	378.248901367188	184.254576	"481_mapp_batch_00111_sirius_494"	494	NA	NA	NA	NA	494
"C(CCC(CO)O)CC(CC(CCCC(C1C(C(C(N1)CO)O)O)O)O)O"	1912	1	1	1	4	"0.14275195257237042"	-187.863445626536	0.156281407035176	63.856393030865	"C18H37NO8"	"[M + H]+"	"ABLRAGJKLQYRRX"	"InChI=1S/C18H37NO8/c20-9-13(24)5-2-1-4-11(22)8-12(23)6-3-7-15(25)16-18(27)17(26)14(10-21)19-16/h11-27H,1-10H2"	"(13R)-13-[(2R,3R,4R,5R)-3,4-dihydroxy-5-(hydroxymethyl)pyrrolidin-2-yl]tridecane-1,2,7,9,13-pentol"	-1.39999998	"11773821"	"COCONUT:(CNP0114317);Natural Products:(UNPD4985);PubChem:(11773821);SuperNatural:(SN00299658);PubMed"	3178562	396.259826660156	156.908508	"222_mapp_batch_00111_sirius_228"	228	NA	NA	NA	NA	228
"C(CCC(CO)O)CC(CC(CCCC(C1C(C(C(N1)CO)O)O)O)O)O"	1496	1	2	2	4	"0.19654405859643534"	-193.067863993587	0.0291457286432161	58.2886076235319	"C18H37NO8"	"[M + H]+"	"ABLRAGJKLQYRRX"	"InChI=1S/C18H37NO8/c20-9-13(24)5-2-1-4-11(22)8-12(23)6-3-7-15(25)16-18(27)17(26)14(10-21)19-16/h11-27H,1-10H2"	"(13R)-13-[(2R,3R,4R,5R)-3,4-dihydroxy-5-(hydroxymethyl)pyrrolidin-2-yl]tridecane-1,2,7,9,13-pentol"	-1.39999998	"11773821"	"COCONUT:(CNP0114317);Natural Products:(UNPD4985);PubChem:(11773821);SuperNatural:(SN00299658);PubMed"	3178562	396.259368896484	140.044884	"354_mapp_batch_00111_sirius_365"	365	NA	NA	NA	NA	365
"C(CCC(CO)O)CC(CC(CCCC(C1C(C(C(N1)CO)O)O)O)O)O"	1159	1	2	2	4	"0.25312753683180883"	-149.354778862931	0.0110552763819095	30.2546394565978	"C18H37NO8"	"[M + H]+"	"ABLRAGJKLQYRRX"	"InChI=1S/C18H37NO8/c20-9-13(24)5-2-1-4-11(22)8-12(23)6-3-7-15(25)16-18(27)17(26)14(10-21)19-16/h11-27H,1-10H2"	"(13R)-13-[(2R,3R,4R,5R)-3,4-dihydroxy-5-(hydroxymethyl)pyrrolidin-2-yl]tridecane-1,2,7,9,13-pentol"	-1.39999998	"11773821"	"COCONUT:(CNP0114317);Natural Products:(UNPD4985);PubChem:(11773821);SuperNatural:(SN00299658);PubMed"	3178562	396.260118756975	156.908508	"3458_mapp_batch_00111_sirius_4059"	4059	NA	NA	NA	NA	4059
"C(CCC=CC=CC(=O)CCCC=CC=CCCCCC(CC(CC(C(C(=O)NCC(=O)O)O)O)O)O)CCN(C(=N)N)O"	1904	1	1	1	2	"0.14373302454738096"	-742.247565375355	1	32.777209948822	"C31H52N4O9"	"[M + H]+"	"JHJDTYDBQYAKEF"	"InChI=1S/C31H52N4O9/c32-31(33)35(44)20-16-12-8-4-7-10-14-18-24(36)17-13-9-5-2-1-3-6-11-15-19-25(37)21-26(38)22-27(39)29(42)30(43)34-23-28(40)41/h1-3,5,7,10,14,18,25-27,29,37-39,42,44H,4,6,8-9,11-13,15-17,19-23H2,(H3,32,33)(H,34,43)(H,40,41)"	"Octacosamicin A"	1.70000005	"6444219"	"COCONUT:(CNP0151362);KNApSAcK:(17627);Natural Products:(UNPD171198);PubChem:(6444219);SuperNatural:(SN00227998);MeSH:(6444219);PubChem class - safety and toxic;PubMed"	70287446	625.381958007812	717.8322	"954_mapp_batch_00111_sirius_975"	975	NA	NA	NA	NA	975
"C(CCCC(=O)CCCCCCCOC1C(C(C(C(O1)CO)O)O)O)CCCC(=O)O"	1018	1	1	2	2	"0.283143053225957"	-42.7988713001555	1	69.9439177073939	"C22H40O9"	"[M + H]+"	"INBSBCJKMHROAJ"	"InChI=1S/C22H40O9/c23-15-17-19(27)20(28)21(29)22(31-17)30-14-10-6-2-4-8-12-16(24)11-7-3-1-5-9-13-18(25)26/h17,19-23,27-29H,1-15H2,(H,25,26)"	"null"	2.17246389	NA	"COCONUT:(CNP0346521)"	2097152	449.274505615234	263.359296	"2975_mapp_batch_00111_sirius_3389"	3389	NA	NA	NA	NA	3389
"C(CCCC(C(CCCCCCO)O)O)CCCC(=O)O"	1181	1	1	2	2	"0.24837855777964796"	-12.8502448452238	1	99.0423218822755	"C16H32O5"	"[M - H2O + H]+"	"MEHUJCGAYMDLEL"	"InChI=1S/C16H32O5/c17-13-9-5-4-7-11-15(19)14(18)10-6-2-1-3-8-12-16(20)21/h14-15,17-19H,1-13H2,(H,20,21)"	"Aleuritic acid"	2.5	"10790;222178;7060883;7060884;7156911;7269315;7269316;7269317;7269318"	"SuperNatural:(SN00006027 SN00010597 SN00011198 SN00224148 SN00287991 SN00387647 SN00011197);ZINC bio:(ZINC03881331 ZINC04261791 ZINC04521130 ZINC04521131);additional;MeSH:(10790 222178 7269316 7269318);PubMed;NORMAN:(NS00013349);COCONUT:(CNP0159651 CNP0283828);Natural Products:(UNPD14387 UNPD133951 UNPD65159 UNPD103986);PubChem:(10790 222178 7060883 7060884 7156911 7269315 7269316 7269317 7269318);PubChem class - safety and toxic;Training Set;KEGG Mine"	8661033030	287.221557617188	243.959178	"2960_mapp_batch_00111_sirius_3373"	3373	"CHEBI:177476"	"Aleuretic Acid"	"2.95"	"2"	3373
"C(CCCC(C(CCCCCCO)O)O)CCCC(=O)O"	1402	1	1	2	2	"0.21010303672231723"	-9.2124647337822	1	71.301614827026	"C16H32O5"	"[M - H2O + H]+"	"MEHUJCGAYMDLEL"	"InChI=1S/C16H32O5/c17-13-9-5-4-7-11-15(19)14(18)10-6-2-1-3-8-12-16(20)21/h14-15,17-19H,1-13H2,(H,20,21)"	"Aleuritic acid"	2.5	"10790;222178;7060883;7060884;7156911;7269315;7269316;7269317;7269318"	"SuperNatural:(SN00006027 SN00010597 SN00011198 SN00224148 SN00287991 SN00387647 SN00011197);ZINC bio:(ZINC03881331 ZINC04261791 ZINC04521130 ZINC04521131);additional;MeSH:(10790 222178 7269316 7269318);PubMed;NORMAN:(NS00013349);COCONUT:(CNP0159651 CNP0283828);Natural Products:(UNPD14387 UNPD133951 UNPD65159 UNPD103986);PubChem:(10790 222178 7060883 7060884 7156911 7269315 7269316 7269317 7269318);PubChem class - safety and toxic;Training Set;KEGG Mine"	8661033030	287.221649169922	220.859706	"2858_mapp_batch_00111_sirius_3269"	3269	"CHEBI:177476"	"Aleuretic Acid"	"2.95"	"2"	3269
"C(CCCC(C(CCCCCCO)O)O)CCCC(=O)O"	1004	1	1	2	2	"0.2854360675036698"	-28.6295004891653	1	207.362098314009	"C16H32O5"	"[M - H2O + H]+"	"MEHUJCGAYMDLEL"	"InChI=1S/C16H32O5/c17-13-9-5-4-7-11-15(19)14(18)10-6-2-1-3-8-12-16(20)21/h14-15,17-19H,1-13H2,(H,20,21)"	"Aleuritic acid"	2.5	"10790;222178;7060883;7060884;7156911;7269315;7269316;7269317;7269318"	"SuperNatural:(SN00006027 SN00010597 SN00011198 SN00224148 SN00287991 SN00387647 SN00011197);ZINC bio:(ZINC03881331 ZINC04261791 ZINC04521130 ZINC04521131);additional;MeSH:(10790 222178 7269316 7269318);PubMed;NORMAN:(NS00013349);COCONUT:(CNP0159651 CNP0283828);Natural Products:(UNPD14387 UNPD133951 UNPD65159 UNPD103986);PubChem:(10790 222178 7060883 7060884 7156911 7269315 7269316 7269317 7269318);PubChem class - safety and toxic;Training Set;KEGG Mine"	8661033030	287.221649169922	390.264576	"2833_mapp_batch_00111_sirius_3244"	3244	"CHEBI:177476"	"Aleuretic Acid"	"2.95"	"2"	3244
"C(CCCC(C(CCCCCCO)O)O)CCCC(=O)O"	990	1	1	2	2	"0.289092132137116"	-11.1725074309345	1	96.2095741838242	"C16H32O5"	"[M - H2O + H]+"	"MEHUJCGAYMDLEL"	"InChI=1S/C16H32O5/c17-13-9-5-4-7-11-15(19)14(18)10-6-2-1-3-8-12-16(20)21/h14-15,17-19H,1-13H2,(H,20,21)"	"Aleuritic acid"	2.5	"10790;222178;7060883;7060884;7156911;7269315;7269316;7269317;7269318"	"SuperNatural:(SN00006027 SN00010597 SN00011198 SN00224148 SN00287991 SN00387647 SN00011197);ZINC bio:(ZINC03881331 ZINC04261791 ZINC04521130 ZINC04521131);additional;MeSH:(10790 222178 7269316 7269318);PubMed;NORMAN:(NS00013349);COCONUT:(CNP0159651 CNP0283828);Natural Products:(UNPD14387 UNPD133951 UNPD65159 UNPD103986);PubChem:(10790 222178 7060883 7060884 7156911 7269315 7269316 7269317 7269318);PubChem class - safety and toxic;Training Set;KEGG Mine"	8661033030	287.221450805664	263.359296	"2893_mapp_batch_00111_sirius_3305"	3305	"CHEBI:177476"	"Aleuretic Acid"	"2.95"	"2"	3305
