row ID,row m/z,row retention time,202404241731_EB_QC_00.mzML Peak area,202404241731_EB_QC_01.mzML Peak area,202404241731_EB_QC_02.mzML Peak area,202404241731_EB_QC_03.mzML Peak area,202404241731_EB_QC_04.mzML Peak area,202404241731_EB_QC_with_worm_00.mzML Peak area,202404241731_EB_QC_with_worm_01.mzML Peak area,202404241731_EB_QC_with_worm_02.mzML Peak area,202404241731_EB_QC_with_worm_03.mzML Peak area,202404241731_EB_QC_with_worm_04.mzML Peak area,202404241731_EB_dbgi_mapp_blk_pre01.mzML Peak area,202404241731_EB_dbgi_mapp_blk_pre02.mzML Peak area,202404241731_EB_dbgi_mapp_blk_pre03.mzML Peak area,202404241731_EB_dbgi_mapp_blk_pre04.mzML Peak area,202404241731_EB_tp24_000006_01_01.mzML Peak area,202404241731_EB_tp24_000011_01_01.mzML Peak area,202404241731_EB_tp24_000012_01_01.mzML Peak area,202404241731_EB_tp24_000013_01_01.mzML Peak area,202404241731_EB_tp24_000014_01_01.mzML Peak area,202404241731_EB_tp24_000015_01_01.mzML Peak area,202404241731_EB_tp24_000016_01_01.mzML Peak area,202404241731_EB_tp24_000017_01_01.mzML Peak area,202404241731_EB_tp24_000018_01_01.mzML Peak area,202404241731_EB_tp24_000019_01_01.mzML Peak area,202404241731_EB_tp24_000020_01_01.mzML Peak area,
179,226.17990966796876,4.850712232,5994463.210777762,6426258.237535336,6168985.339428781,5582723.821432423,5409594.961608746,6649056.577824709,6158841.384057025,6302067.705084988,5217193.100697275,5363203.2451359825,222938.21154336352,241883.5241124888,233166.66942647134,225490.99234087815,2823081.977874684,612477.7603131701,688287.0458135775,493402.80339481455,833098.3602094202,1049711.823863917,915518.222699482,2243765.705579601,1407821.8006857228,698842.5634174031,3909076.3333168547,
180,399.16783294792174,2.41715252,486452.49989386735,312533.21947695775,459355.48394990753,716454.7849470082,529501.5726820969,512342.1041282323,787381.5143526649,467693.2966341894,418791.39972939924,666139.8300623484,0,0,0,0,2888.092156285378,112993.05770817118,588595.1980970422,753627.2964316626,171020.98765252653,207122.0754638201,0,1011547.9672291878,56195.881910887954,1893612.763220824,1068628.72636017,
181,349.0323435465495,3.2867744733333333,26472.857319703257,58007.24201055191,63862.68493253016,75430.00909069096,91262.7982519194,49684.445705262486,58629.71400997501,79330.8933858946,84103.85437514311,61327.44069662127,0,0,0,0,0,0,415187.8472999766,364991.2594818025,603226.0255107633,900623.5151133548,0,0,71706.79206622895,0,0,
182,799.4592638531655,9.583911663157894,577842.2084368847,562744.4952987954,576977.7049028822,716302.555796172,676244.4261913195,438349.57398968335,584160.6997657593,567470.038390644,659845.2646079591,629121.2606520783,0,0,0,0,0,131606.9271740621,160658.2806657468,2703321.4272118243,665074.1068321974,1744724.2550601403,0,274706.47297718556,256525.38789487514,184661.95684136078,15768.214221331004,
183,669.2919713070518,9.643738215789472,417031.08690321044,451816.959159948,504921.06515414047,613901.1076428756,570115.8508191325,392901.8222624541,429895.91649103444,465385.6340845558,557678.2631442936,515872.7962113881,0,0,0,0,0,140653.77832236304,741423.5795809753,777348.7614537063,83078.11967825584,510929.38433186355,0,156390.62981095957,962929.2221574999,244851.12138420113,77138.54189264073,
184,358.2948901374329,6.37398286,792862.2865289813,785736.3113433585,762717.0352445863,627928.8348202227,619565.1344563244,898110.0975333971,824025.5087169049,803184.6873095647,632922.7136990051,591620.3236918873,6711.835068369324,6135.809697113986,9098.518428470712,8665.953877935257,282440.96819628676,856270.9883108281,107998.88587359458,584115.6063455854,25929.687180835695,6239.254354527614,703743.1298955037,605572.2880832696,219957.67273916877,394280.0969638013,3165865.077233789,
185,717.3814968539344,7.957876550000001,360715.6423130949,357898.5069954229,375260.4111581048,485368.6347653341,440649.2540546062,319658.32323744695,343518.46892723406,379283.9557157805,445518.7929154831,453560.5065779454,0,0,0,0,0,1506.4981334355953,1539.077256958074,2858086.522896518,486274.54878276633,651619.8208631532,0,14881.873935223548,17027.07711011135,894.956343503304,0,
186,398.18432777806333,2.6121224315789475,1891775.5770351996,1852712.8021319797,1688302.6409243376,1509005.9300719465,1767052.6645921208,1785806.0623816208,1830571.2446248366,1819579.8668110128,1606741.732500778,1592704.0074821424,0,0,0,0,2205.749377956951,2263573.2889618636,517215.96780553216,611505.3540900524,0,32806.06773430354,0,4702808.495401877,445280.83474874374,5470895.459921081,4512871.535013729,
187,145.1448216157801,0.8584033447058824,673341.0861905947,703668.0288705892,725273.5196953259,838582.7883391374,855169.35327404,655052.1422087592,658772.1061360134,735883.2496083361,850876.9229119188,823485.6177048648,0,0,0,0,153823.0298876441,0,1635573.888909298,1281156.7435235842,1680309.6800879696,2899111.025769557,0,0,338373.9811124761,2493228.0751317386,0,
188,564.1923767089844,2.706669546666666,271179.9267215128,260729.19321164006,267955.48501919047,249663.65858042144,237952.0156878552,243950.91073502324,214759.44199267233,281161.9501244945,254965.61232659587,261113.86309461863,0,0,0,0,0,1077584.2024562252,0,0,0,0,0,381079.3390972175,1731.7389039009304,682768.0015754367,713886.4983204155,
189,233.16796291575713,3.163252835294118,60725.08534801686,58720.90277169754,74778.91924159351,71990.15405625408,80458.11743145951,53447.25956689239,59465.11178926225,60451.488419337446,75278.19291239911,71333.73546666515,0,0,0,0,3423.09496333013,158029.2621841625,0,80968.09011384808,230930.67119014214,684373.5994668857,0,0,1719.468402174394,9593.4429293968,0,
190,339.2886728922526,7.873276593333334,241962.21593266723,241898.82359058794,205406.09040527992,104735.4345411444,122729.77862250466,300391.39363579184,265314.0027344329,224655.22455169715,115205.6583450077,95220.2025563723,0,0,0,0,213801.9318141803,2149.197324118016,0,2699.84315386438,0,0,1103415.2381641695,1956.4957518960919,0,0,0,
191,449.20121363632205,3.984094868421052,122849.90635924853,169108.1197693422,117707.01003762809,132902.0264942928,131809.68701880352,260652.71403519853,118658.11969971086,148456.00298383652,130422.7079754967,142176.84009104356,0,0,0,0,0,213110.93608210687,394027.19418075256,503660.71153057215,19578.379805502853,16037.19434969981,0,284469.01103231835,97130.1943679391,391755.5353533181,458571.18163921346,
192,243.13398274545233,2.7767490454545447,344444.2254035351,340725.2910184666,292032.61775606725,143213.85466001395,159039.54906620568,355208.40831495717,356946.9338251968,298777.08111247345,152370.6731007489,156098.63866427017,18118.793142220005,16993.07125372161,17489.347115654706,16815.933132086193,53146.576069487826,6321.151324042585,2685.574792049557,12978.60283383844,8272.672094791295,6115.491543229945,1734895.4388882518,0,1097.7944522750684,0,0,
193,377.2653076171875,3.754349513333333,328731.58409841626,432177.6424538797,462907.0824433798,574235.821419824,526488.1124713613,311090.0861881509,363323.63932552614,402088.34085989237,513115.73885479564,527464.0721209563,0,0,0,0,0,56285.39147568708,0,645387.0801266913,197043.0028100404,6421235.355452927,0,0,0,56843.08960939411,0,
194,263.23673401009523,8.002933691999997,910195.1138315857,895815.3994351925,793931.4508981425,815668.0259904326,758287.3749225736,844866.2837957938,835087.6662128392,830850.973128133,738387.9076683905,750131.1896116175,5621.456487124742,2123.2636903249063,2490.063152606446,3337.554489363204,1110204.0330645298,507758.39140284416,133906.9571472305,434580.071835494,50559.65505454648,61718.587129486485,513325.0931234354,387972.3343971261,212079.96342916368,238590.45922921298,2365580.143820981,
195,344.1342379955693,1.5411062789473684,961626.9634122248,828748.7209668047,928507.8413581641,406728.1628875491,298208.15693674213,1098006.9372565907,984626.9313175831,881202.7782803032,339504.4119866252,286603.7819748983,0,0,0,0,139781.6787614414,18660.186008166493,8254.691470597396,21832.831635070397,5276.891803111774,0,4367074.108735173,244106.88726144098,0,100215.31265035245,6708.883254755861,
196,226.21645355352783,7.491023516,3298088.167195951,3029172.117786448,3375990.9727256284,3512788.0107213175,3935744.6302131913,4047938.657717711,3598930.3147660727,3447691.478710686,4019203.3292907267,3062683.2180890893,6836.190404343267,5592.505109902308,3194.900575835448,3900.4586923240345,1.2623925159979938E7,2935393.1165116034,2685329.8025733493,2680851.6379981763,2503460.5083272397,2857975.3750232845,4150859.290463552,2948414.626142992,2508683.491656088,2613861.5182035486,2418933.5719577465,
197,319.1145595974392,2.552056394444444,160480.97489772926,158741.38141743757,167846.6295712137,122488.83051591957,143721.02757737233,129925.37702067348,140188.18638809054,123879.38685536197,157845.9979128713,140320.6123000956,0,0,0,0,0,135824.81294152146,531188.4451219098,404641.1134638284,0,4427.8599909088925,0,140323.66454183013,31638.39771243534,191235.01014208098,350800.590480214,
198,544.3378942920289,7.903452767999998,5795487.197782257,5509281.754835112,4506226.221392304,1837140.3560442878,1620029.0124854355,6411128.059306832,5743281.477038638,5243678.329810588,1932598.1142619841,1362836.6551088127,2263.2778952163735,2829.609128000553,2208.239768054442,3344.845618182173,3473815.2796218335,31985.57685008571,3122.5876600914444,38082.93851897227,10586.756055673848,7415.365377810647,1.1743804542634064E7,29063.015589432784,9295.476455531829,9977.782180971228,13499.969585271376,
199,375.32166544666933,8.361098858333333,31190.32410304034,28895.721761566623,13286.605569294956,5570.296695825929,5194.149066402772,52417.59195664967,42136.06749009401,21121.19947807796,4882.331958208837,668.6919827489442,12864.881616287908,13755.141939901201,13425.95913554363,15635.511106952044,0,304886.28808112023,184852.75354010068,149842.22649663486,45430.97706910509,6171.380695423648,1742640.1983645968,12108.889071209713,157858.54283739743,26084.278977884067,123947.04715279222,
200,532.3845275878906,7.841470479999998,367661.2197332897,402466.80415290175,373557.37515837204,425197.9882581989,455690.4565200494,396865.56544003816,380606.74119059567,375764.18336841936,396723.6538917773,415125.2468739635,52536.52162308487,45097.08325357044,49550.56954436023,41800.60137601675,332584.5401699186,314583.3943665385,344965.78291865846,338825.933556453,323259.0348097634,318879.8610734998,440553.1571788055,338741.53274470376,327276.05080796976,317897.65610949375,311584.0034046896,
201,586.2482849132462,2.6066886300000003,424916.721645967,433237.1734153599,400617.4427006151,368353.0364357489,351713.7858147659,396266.4244571491,381979.94266359694,406988.31609131006,400805.8008783441,352599.0954666425,0,0,0,0,10500.223372890774,574023.3246041294,72573.33074500956,198484.44868933625,49011.18588953038,39226.484493448304,0,1260310.0644289013,111284.97163526449,626700.8088169415,1173791.079166507,
202,654.4346008300781,9.369241583333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33757.74536538397,251756.65502948887,194146.65609708798,56070.10354268014,0,0,0,34497.57916810499,0,773469.9714282522,
203,330.1162904448459,1.7450494210526315,447622.72503931663,429677.7706678011,426006.6554334624,384757.6852257298,429486.0891770872,461934.2813097427,417807.16490480345,474448.55954144563,417590.0349699672,396525.06621125404,0,0,0,0,0,383669.74084230466,447404.6537847686,232216.23784384792,114341.90715471518,15298.342377870185,0,1831023.1750945202,241703.31819197175,3019895.4567704126,676379.8154050779,
204,505.23823038763686,8.047082041666668,7098.732670866322,8324.070797387896,21765.892129850785,29515.903798154162,33107.520885931975,10378.214325197601,5703.583999925127,15775.20398195634,27534.682956784312,20910.069986236853,0,0,0,0,0,0,0,0,675835.72451049,227848.3176944018,0,0,0,0,0,
205,203.09146537780762,0.9060761060000001,4609083.264004877,4683880.730010497,4957631.902524983,4699868.260078265,4749776.448264684,4696103.28673299,4682268.936882274,4808437.739683865,4680310.491761089,4568750.888951245,0,0,0,0,28516.350516390532,7051387.597614485,3316514.186840649,6785250.404104868,274295.5694002688,249816.2642517891,0,1.1235675693531461E7,3713224.64424544,4598374.375284989,1.3577499895237854E7,
206,731.4341948207622,9.311760743478258,240760.22102223698,397889.533626408,422048.80160186504,576589.796289337,555843.2547180887,247039.02883515338,225551.22384934445,410402.52616140223,545160.6850072405,371315.0325410012,44467.74213651994,104109.70738443063,55857.27114498693,37051.30006349035,0,34254.158027535515,30847.829813330038,2938695.8281374816,524772.7759119034,1129061.7381179917,6081.035253394306,12424.25780826183,5970.759954824376,19673.475580599057,0,
207,256.0817858888,0.6332411568000001,462760.25593823346,461430.4113032997,494857.7909198781,446947.4367394888,463575.42322454316,517871.6349475681,506445.0020914215,523268.07378396124,472922.33126005327,454746.2070648934,1090.5863413079205,525.7221744298148,604.059341681736,2895.3605815227493,35188.36018300715,2513841.958783088,286463.35184505046,266648.3494076719,223818.9580298367,504777.3095900052,239061.18915125556,2837009.1427439013,191983.18030131605,1312731.1848689113,4842475.893578504,
208,502.4982045491536,11.682919000000002,6768302.503622225,6736423.628133225,4862892.829001121,4139431.5119856233,2010601.1873552492,5758135.403483157,6132346.357358937,3275856.56134534,2737695.8054820606,3251607.436986926,0,0,0,0,1.554564484654129E7,1830348.0053174132,1407464.8182036367,1518143.9401675698,1948138.7655109898,1426234.0316793828,2.465239550574055E7,1400001.7690052774,2383320.676303349,1140295.8748788696,2140496.888804658,
209,531.204822116428,3.415274583333333,319210.0097073537,326782.96772187593,304341.6372521259,338062.012386069,290574.75814560906,300970.9415782987,327697.7430522174,342466.41112381546,301634.5326713258,285146.6679518078,0,0,0,0,0,125425.13936997732,164409.5785445888,226974.92000449274,0,4846.56979894547,0,1455617.9695532892,107912.76169890226,1087105.9220141275,46678.78866898193,
210,207.0763252259922,1.4644770700000003,1038459.1848021741,1025665.1062201159,1018955.4667263165,875696.4179126825,1019707.279545234,972753.9919461383,979740.6474665842,981438.9627930188,988342.7418524984,964354.8638232659,0,0,0,0,2637.0334835426884,744860.0685235313,189857.2925669297,294755.866068193,73416.66645958438,55556.95683438578,0,4830181.728541256,180730.25037439444,3964287.365130156,1151167.8267142973,
211,400.3417535426452,7.635135959999999,6799340.8089490235,6994347.47155073,5907713.652989431,3255251.4785234854,3124077.952541026,7453245.347299553,7051501.302988741,6083085.844882397,3376468.8360885237,2988700.715813644,2646.3147903318163,2267.94665087333,3060.7822009878955,4017.3612232646,5570667.4230410885,163272.6641004264,7987.7358293534735,51056.31672044458,21839.803493989475,7939.411184849691,3.668122008355852E7,51291.715893188484,12112.422370681421,14984.699489918868,24153.838882924276,
212,303.1341239931946,2.8378898250000004,774804.9977288602,813120.3726423524,702536.042531355,869892.7232683791,896443.1222810022,766741.4280475326,753301.180706297,826540.7352351802,898767.4024774289,810102.229524887,0,0,0,0,21079.853134687404,1331910.0822900303,1205505.4373872255,1304212.130201992,61543.322524595416,43977.03623655458,0,1116689.8666656318,1447635.018151061,881138.7076802267,889102.0223075311,
213,198.18493774414063,8.746524612000002,546709.2154399579,600217.2769641927,504884.4542935414,481582.5406267037,495895.2056156651,577594.8588091985,603585.378791588,503308.40924521064,501024.4427435688,457946.6317349178,26274.98520205868,23629.90000886586,24693.341425436513,25138.221153190658,1162301.1527938365,313230.6946353484,273908.1025667949,282507.27393475233,291217.48709381116,270676.94241274666,1063521.13044508,288542.0362855635,271803.81499275623,272342.0761885901,285690.48190230003,
214,495.1838192409939,3.893595727777778,127893.96139774389,131737.44395424562,127115.11338243655,115331.53191531841,114727.55104991088,123548.50123147762,122325.97312855163,122482.8290161163,114671.74602092602,110754.47052970988,0,0,0,0,0,133363.48175426753,73758.85838494438,103784.59949476174,0,6095.285261329046,0,456239.60444991785,32916.72339706359,371861.80110467476,401513.2598267201,
215,675.1551564534506,3.4408058611111105,382154.44290624605,376122.53193413775,368193.81176309515,338120.8857022721,333242.5630387166,392964.9838929735,381058.8887802141,442629.64189818926,323608.9528692678,337022.6507290877,0,0,0,0,0,1887024.4561241644,0,4469.564647037287,16684.188753863535,5308.851618936755,0,923136.1939995249,81839.4082779259,666045.5377392184,828416.8657946851,
216,256.07995784995137,5.616213817647058,50301.549729645005,64911.993555872534,71954.40763208918,105778.13741543586,58909.69113139469,68666.78100360332,72097.94336189076,87221.94790300232,97325.68091200742,85182.79244547627,0,0,0,0,0,57669.27085104452,0,41192.96548537826,217217.78990783132,886381.6873784488,1207.739821071427,0,1548.8100478140423,20238.74158023034,0,
217,207.13794830510406,3.034607352,921871.4591541626,998355.6388708041,993897.9262648199,939612.4927336616,821590.6698156255,947563.8634192699,898169.805214096,953573.7813551882,966616.9999281331,975880.1351674043,19615.3454116389,14748.191469740477,13786.243901137834,11568.187501478766,88702.36436623143,1172607.4080385906,571065.4376702481,824485.2359457773,41965.69793441041,67651.11155642019,33026.54184014868,2619762.8070844086,532369.9819931489,2654242.6595286336,1749865.657725456,
218,743.4709038985403,10.784182315789476,464760.6622983961,480888.5387560546,448217.7172406844,452959.9759807102,348157.0078592513,472374.9106994527,487095.3167327835,377106.0389002777,398769.2537389908,333658.83372650505,0,0,0,0,0,628952.38928613,561541.9623526108,303556.8396618821,52455.22794398494,94425.10925179558,0,935729.1369064599,301753.7790699512,1010712.664729468,596242.1301930269,
