"feature_id_full","feature_id","feature_mz","feature_rt","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_p_value","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_p_value_minus_log10","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_fold_change","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"4355_391.26_7.3",4355,391.262542725139,7.32108289473684,0.0442987524535808,1.35360850425447,0.650922153271707,-0.619443079613757,"Terpenoids","Triterpenoids","Valparane diterpenoids","1-(2-hydroxy-4a,6a-dimethyl-1,2,3,4,4b,5,6,7,10,10a,11,11a,11b,12-tetradecahydroindeno[2,1-a]phenanthren-6b-yl)ethanone",NA,"CC1(C)C(=O)/C(=C/c2ccccc2)C[C@]2(C)[C@@H]1CC[C@@]13C=C[C@@H](C[C@H]12)[C@@](C)(O)C3","CC(=O)C12CC=CCC1CC3C2(CCC4C3CC=C5C4(CCC(C5)O)C)C",NA,NA,NA,NA,"KFTJQBMBWGAXNI","InChI=1S/C27H34O2/c1-24(2)21-11-13-27-12-10-20(26(4,29)17-27)15-22(27)25(21,3)16-19(23(24)28)14-18-8-6-5-7-9-18/h5-10,12,14,20-22,29H,11,13,15-17H2,1-4H3/b19-14+/t20-,21+,22-,25+,26-,27+/m0/s1","KFTJQBMBWGAXNI-HCLFTBTMSA-N","InChI=1S/C25H36O2/c1-16(26)25-11-5-4-6-18(25)15-22-20-8-7-17-14-19(27)9-12-23(17,2)21(20)10-13-24(22,25)3/h4-5,7,18-22,27H,6,8-15H2,1-3H3","HVHYRVHDTSSVNF"
"3187_615.5_11.2",3187,615.495396729443,11.22537728,0.0443168387382931,1.35343122678778,0.665701158991454,-0.587053414884598,"Fatty acids","Glycerolipids","Diacylglycerols","Diacylglycerol(18:2n6/18:3n3)",NA,NA,"CCCCCC=CCC=CCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCC=CCC=CCC=CCC",NA,NA,NA,NA,"ZDBLXLQFRZTIIU","nan","nan","InChI=1S/C39H66O5/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-38(41)43-36-37(35-40)44-39(42)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h6,8,11-14,17-20,37,40H,3-5,7,9-10,15-16,21-36H2,1-2H3","PGXBELQFNRPKBC"
"1399_170.08_2.8",1399,170.081153233846,2.798025425,0.0443789917621457,1.35282256864548,1.52729300691982,0.610976865722703,NA,NA,NA,NA,NA,"COc1ccc(C(=O)O)cc1|COc1ccccc1C(=O)O|O=C(O)Cc1ccc(O)cc1|O=C(O)Cc1ccccc1O|COC(=O)c1ccccc1O",NA,NA,NA,NA,NA,"ZEYHEAKUIGZSGI|ILUJQPXNXACGAN|XQXPVVBIMDBYFF|CCVYRRGZDBSHFU|OSWPMRLSEDHDFF","InChI=1S/C8H8O3/c1-11-7-4-2-6(3-5-7)8(9)10/h2-5H,1H3,(H,9,10)|InChI=1S/C8H8O3/c1-11-7-5-3-2-4-6(7)8(9)10/h2-5H,1H3,(H,9,10)|InChI=1S/C8H8O3/c9-7-3-1-6(2-4-7)5-8(10)11/h1-4,9H,5H2,(H,10,11)|InChI=1S/C8H8O3/c9-7-4-2-1-3-6(7)5-8(10)11/h1-4,9H,5H2,(H,10,11)|InChI=1S/C8H8O3/c1-11-8(10)6-4-2-3-5-7(6)9/h2-5,9H,1H3","ZEYHEAKUIGZSGI-UHFFFAOYSA-N|ILUJQPXNXACGAN-UHFFFAOYSA-N|XQXPVVBIMDBYFF-UHFFFAOYSA-N|CCVYRRGZDBSHFU-UHFFFAOYSA-N|OSWPMRLSEDHDFF-UHFFFAOYSA-N",NA,NA
"3369_402.18_2.5",3369,402.176448367493,2.542030748,0.0452432092024125,1.34444659717126,0.707991541494418,-0.498195970619983,"Shikimates and Phenylpropanoids","Peptide alkaloids","Cinnamic acid amides","2-[[2-[(2,5-diamino-5-oxopentanoyl)amino]-3-hydroxypropanoyl]amino]-3-(1H-indol-3-yl)propanoic acid",NA,NA,"C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)NC(=O)C(CO)NC(=O)C(CCC(=O)N)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C19H25N5O6/c20-12(5-6-16(21)26)17(27)24-15(9-25)18(28)23-14(19(29)30)7-10-8-22-13-4-2-1-3-11(10)13/h1-4,8,12,14-15,22,25H,5-7,9,20H2,(H2,21,26)(H,23,28)(H,24,27)(H,29,30)","QENSHQJGWGRPQS"
"292_393.28_8.5",292,393.278536376953,8.542581488,0.0455256749322823,1.34174360693462,0.655585960016972,-0.609143136775161,"Terpenoids","Steroids","Apocarotenoids (β-)","Ambcb5586185",NA,"CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=O)C(C)(C)C[C@H](O)C1","CC(=O)C12CCCCC1CC3C2(CCC4C3CC=C5C4(CCC(C5)O)C)C",NA,NA,NA,NA,"HQPQTQQUHPFUOA","InChI=1S/C27H36O2/c1-21(11-7-8-12-22(2)15-10-18-28)13-9-14-23(3)16-17-26-24(4)19-25(29)20-27(26,5)6/h7-18,25,29H,19-20H2,1-6H3/b8-7+,13-9+,15-10+,17-16+,21-11+,22-12+,23-14+/t25-/m1/s1","HQPQTQQUHPFUOA-ZCPYHVQDSA-N","InChI=1S/C25H38O2/c1-16(26)25-11-5-4-6-18(25)15-22-20-8-7-17-14-19(27)9-12-23(17,2)21(20)10-13-24(22,25)3/h7,18-22,27H,4-6,8-15H2,1-3H3","NTISSUBFZAIVDS"
"2788_589.48_11.6",2788,589.482697987932,11.5598696190476,0.0455936996864352,1.34109516567889,0.670912482044164,-0.575803510214054,"Fatty acids","Glycerolipids","Diacylglycerols","Diacylglycerol(20:3n6/14:1n5)",NA,"CCCCCCCCCC[C@H]1O[C@H]1CC[C@H]1O[C@H]1CC[C@H]1O[C@H]1CCCCCCCCCCCCC1=C[C@@H](C)OC1=O","CCCCCC=CCC=CCC=CCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCC=CCCCC",NA,NA,NA,NA,"KCYRZEFVHDREPK","InChI=1S/C37H64O5/c1-3-4-5-6-7-13-16-19-22-31-33(40-31)24-26-35-36(42-35)27-25-34-32(41-34)23-20-17-14-11-9-8-10-12-15-18-21-30-28-29(2)39-37(30)38/h28-29,31-36H,3-27H2,1-2H3/t29-,31-,32+,33+,34-,35-,36+/m1/s1","KCYRZEFVHDREPK-PVBUPMEXSA-N","InChI=1S/C37H64O5/c1-3-5-7-9-11-13-15-16-17-18-19-20-22-23-25-27-29-31-36(39)41-34-35(33-38)42-37(40)32-30-28-26-24-21-14-12-10-8-6-4-2/h10-13,16-17,19-20,35,38H,3-9,14-15,18,21-34H2,1-2H3","SKFOPGGYQYBFCU"
"1707_544.48_11.6",1707,544.47584075959,11.56415805,0.0461655367021219,1.33568211113953,1.5676529101939,0.648606171588209,"Fatty acids","Sphingolipids","Sphingoid bases",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2025_276.13_3.1",2025,276.125900268555,3.05217161111111,0.0462871231768982,1.33453981051603,0.657252105304026,-0.605481236808875,"Amino acids and Peptides","Fatty Acids and Conjugates","Aminoacids","methyl N-acetyl-S-(2-hydroxycyclohexyl)-L-cysteinate",NA,"C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)O","CC(=O)NC(CSC1CCCCC1O)C(=O)OC",NA,NA,NA,NA,"DKJPOZOEBONHFS","InChI=1S/C10H17N3O6/c1-4(11)8(16)12-5(2)9(17)13-6(10(18)19)3-7(14)15/h4-6H,3,11H2,1-2H3,(H,12,16)(H,13,17)(H,14,15)(H,18,19)/t4-,5-,6-/m0/s1","DKJPOZOEBONHFS-ZLUOBGJFSA-N","InChI=1S/C12H21NO4S/c1-8(14)13-9(12(16)17-2)7-18-11-6-4-3-5-10(11)15/h9-11,15H,3-7H2,1-2H3,(H,13,14)","OGVABRFVDNWHOH"
"959_156.08_4.9",959,156.084205118815,4.93855330666667,0.04637035830693,1.33375954826807,1.61595245313496,0.692384749676619,"Fatty acids","Fatty amides","Piperidine alkaloids","Heptanenitrile, 7-(methylsulfinyl)-",NA,"C=CCCCCCN=C=S","CS(=O)CCCCCCC#N",NA,NA,NA,NA,"WZXOJFDWZWNRLN","InChI=1S/C8H13NS/c1-2-3-4-5-6-7-9-8-10/h2H,1,3-7H2","WZXOJFDWZWNRLN-UHFFFAOYSA-N","InChI=1S/C8H15NOS/c1-11(10)8-6-4-2-3-5-7-9/h2-6,8H2,1H3","MVGLREOVTAENKK"
"3552_766.55_11.2",3552,766.545932938246,11.1802058695652,0.0464699589921705,1.332827710768,0.711919831408211,-0.49021330501827,"Fatty acids","Glycerolipids","Glycosyldiacylglycerols","Termitomycesphin A",NA,NA,"CCCCCCCCCCCCCCC(C(=O)NC(COC1C(C(C(C(O1)CO)O)O)O)C(C=CCCC(C(=C)CCCCCCCCC)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C41H77NO10/c1-4-6-8-10-12-13-14-15-16-18-20-22-28-35(46)40(50)42-32(30-51-41-39(49)38(48)37(47)36(29-43)52-41)34(45)27-24-23-26-33(44)31(3)25-21-19-17-11-9-7-5-2/h24,27,32-39,41,43-49H,3-23,25-26,28-30H2,1-2H3,(H,42,50)","OJWZQESYKTYPLG"
"313_535.52_8.9",313,535.519555954706,8.92581877142857,0.047009599233829,1.32781345124269,0.670971159047462,-0.575677339778507,"Fatty acids","Fatty amides","N-acyl amines","Amides, C16-18 and C18-unsatd, N,N''-ethylenebis-",NA,NA,"CCCCCCCCCCCCCCCC(=O)NC=CNC(=O)CCCCCCCCCCCCCCC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C34H66N2O2/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-33(37)35-31-32-36-34(38)30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h31-32H,3-30H2,1-2H3,(H,35,37)(H,36,38)","YWBKZXIRMRFEJL"
"3142_420.22_5",3142,420.222703632556,4.98556604210526,0.0471300226509922,1.32670235151559,1.47363083201032,0.559375151614538,"Carbohydrates","Nucleosides","Purine nucleos(t)ides","N-[(3aS,5aR,7S,10aS)-1-(1-acetylpiperidine-4-carbonyl)-5,10-dioxo-3,3a,4,5a,6,7,8,10a-octahydro-2H-dipyrrolo[2,3-a:1'',2''-e][1,4]diazepin-7-yl]acetamide",NA,NA,"CC(=O)NC1CC2C(=O)NC3CCN(C3C(=O)N2C1)C(=O)C4CCN(CC4)C(=O)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C20H29N5O5/c1-11(26)21-14-9-16-18(28)22-15-5-8-24(17(15)20(30)25(16)10-14)19(29)13-3-6-23(7-4-13)12(2)27/h13-17H,3-10H2,1-2H3,(H,21,26)(H,22,28)","MYDYWLOAMBIRQL"
"2442_323.11_2.4",2442,323.110188802883,2.37910469523809,0.0476872908765598,1.32159734921177,0.633942034516849,-0.657577163573515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255_365.11_1",255,365.105423583984,0.9926437988,0.0480721055038315,1.31810685584784,0.671957159769593,-0.573558837118594,NA,NA,NA,NA,NA,"COc1cc(O)c2c(c1)O[C@H](c1ccc(O)cc1)CC2=O",NA,NA,NA,NA,NA,"DJOJDHGQRNZXQQ","InChI=1S/C16H14O5/c1-20-11-6-12(18)16-13(19)8-14(21-15(16)7-11)9-2-4-10(17)5-3-9/h2-7,14,17-18H,8H2,1H3/t14-/m0/s1","DJOJDHGQRNZXQQ-AWEZNQCLSA-N",NA,NA
"480_170.1_5.5",480,170.099759419759,5.45807401666667,0.0483288086146086,1.31579391080937,1.51797528598782,0.602148302562957,"Alkaloids","Lysine alkaloids","Piperidine alkaloids","Sakkimol",NA,"CCCCCCCCC/C=C/C=C/C(=O)CCCC(=O)O","CCSC(=O)N1CCCCCC1",NA,NA,NA,NA,"YVWMHFYOIJMUMN","InChI=1S/C18H30O3/c1-2-3-4-5-6-7-8-9-10-11-12-14-17(19)15-13-16-18(20)21/h10-12,14H,2-9,13,15-16H2,1H3,(H,20,21)/b11-10+,14-12+","YVWMHFYOIJMUMN-CYZWUHAYSA-N","InChI=1S/C9H17NOS/c1-2-12-9(11)10-7-5-3-4-6-8-10/h2-8H2,1H3","DEDOPGXGGQYYMW"
"4171_195.07_2.6",4171,195.065201721191,2.553448408,0.0483763817290322,1.3153666174516,0.66581442269268,-0.586807972799333,"Shikimates and Phenylpropanoids","Phenylpropanoids (C6-C3)","Cinnamic acids and derivatives","ferulate","COC1=CC(=CC=C1O)/C=C/C(=O)O","COc1cc(/C=C/C(=O)O)ccc1O","COC1=C(C=CC(=C1)C=CC(=O)O)O","\"\"InChI=1S/C10H10O4/c1-14-9-6-7(2-4-8(9)11)3-5-10(12)13/h2-6,11H,1H3,(H,12,13)/b5-3+\"\"",NA,"KSEBMYQBYZTDHS-HWKANZROSA-N","KSEBMYQBYZTDHS","KSEBMYQBYZTDHS","InChI=1S/C10H10O4/c1-14-9-6-7(2-4-8(9)11)3-5-10(12)13/h2-6,11H,1H3,(H,12,13)/b5-3+","KSEBMYQBYZTDHS-HWKANZROSA-N","InChI=1S/C10H10O4/c1-14-9-6-7(2-4-8(9)11)3-5-10(12)13/h2-6,11H,1H3,(H,12,13)","KSEBMYQBYZTDHS"
"2803_234.1_5.5",2803,234.097942199707,5.473989784,0.0483888825033857,1.31525440740609,1.51453609552021,0.598875961895225,"Fatty acids","Fatty acyls","Fatty alcohols","Octane, 1-isothiocyanato-8-(methylsulfinyl)-",NA,"C=CCCCCCN=C=S","CS(=O)CCCCCCCCN=C=S",NA,NA,NA,NA,"WZXOJFDWZWNRLN","InChI=1S/C8H13NS/c1-2-3-4-5-6-7-9-8-10/h2H,1,3-7H2","WZXOJFDWZWNRLN-UHFFFAOYSA-N","InChI=1S/C10H19NOS2/c1-14(12)9-7-5-3-2-4-6-8-11-10-13/h2-9H2,1H3","BCRXKWOQVFKZAG"
"2398_326.27_7.8",2398,326.269060669226,7.805540084,0.0487080145256729,1.31239957312005,1.44439384836816,0.530464181015607,"Fatty acids","Fatty Acids and Conjugates","N-acyl amines","null",NA,NA,"CCCCCCCCCCCCCCC(CC(=O)NCC(=O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C19H37NO4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-17(21)15-18(22)20-16-19(23)24/h17,21H,2-16H2,1H3,(H,20,22)(H,23,24)","IEWHONSDBIATGX"
"3922_234.1_5.1",3922,234.097353515625,5.132419572,0.0488350896026953,1.31126801110031,1.71201944825197,0.775699090604307,"Alkaloids","Lysine alkaloids","Piperidine alkaloids","Octane, 1-isothiocyanato-8-(methylsulfinyl)-",NA,"O=C(O)[C@]1(O)C[C@H](O)[C@H](O)[C@@H](O)C1","CS(=O)CCCCCCCCN=C=S",NA,NA,NA,NA,"AAWZDTNXLSGCEK","InChI=1S/C7H12O6/c8-3-1-7(13,6(11)12)2-4(9)5(3)10/h3-5,8-10,13H,1-2H2,(H,11,12)/t3-,4-,5-,7-/m0/s1","AAWZDTNXLSGCEK-FZTZQNQQSA-N","InChI=1S/C10H19NOS2/c1-14(12)9-7-5-3-2-4-6-8-11-10-13/h2-9H2,1H3","BCRXKWOQVFKZAG"
"639_795.5_11.1",639,795.499582391036,11.1083311578947,0.0491658916114414,1.30833608060604,0.706004671103543,-0.502250366127983,"Polyketides","Macrolides","Polyene macrolides","null",NA,NA,"C#CC(C=CC(CCCCC(CC#CC(C#CCCC(C=CCCCCCCCCCCCC(=O)CCCCCCCC(C(C(C#CC(=O)O)O)O)O)O)O)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C47H72O11/c1-2-38(48)34-35-43(53)30-22-21-29-42(52)32-23-31-41(51)28-20-19-27-40(50)26-16-12-9-7-5-3-4-6-8-11-15-24-39(49)25-17-13-10-14-18-33-44(54)47(58)45(55)36-37-46(56)57/h1,16,26,34-35,38,40-45,47-48,50-55,58H,3-15,17-19,21-22,24-25,27,29-30,32-33H2,(H,56,57)","YINBTZARCUUZAE"
"3910_416.25_4.6",3910,416.246481502757,4.63971735294118,0.0492912260228036,1.30723037948544,1.60705452932281,0.684418882248178,"Alkaloids","Pseudoalkaloids","Purine alkaloids","null",NA,NA,"CC(=O)N1CCN(CC1)CC2CN3CCC2CC3CNC(=S)NC4=CC=CC=C4",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C22H33N5OS/c1-17(28)26-11-9-25(10-12-26)15-19-16-27-8-7-18(19)13-21(27)14-23-22(29)24-20-5-3-2-4-6-20/h2-6,18-19,21H,7-16H2,1H3,(H2,23,24,29)","YDOJPHWMTXTPLK"
"967_437.21_4.6",967,437.2146255504,4.58437439,0.0494447590251531,1.30587973535259,1.54001811742334,0.622947323493588,"Terpenoids","Sesquiterpenoids","Illudane sesquiterpenoids","null",NA,NA,"CC1CC(=O)C=C(C12CCC(C2)C(C)(CO)OC3C(C(C(C(O3)CO)O)O)O)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C21H34O8/c1-11-6-14(24)7-12(2)21(11)5-4-13(8-21)20(3,10-23)29-19-18(27)17(26)16(25)15(9-22)28-19/h6,12-13,15-19,22-23,25-27H,4-5,7-10H2,1-3H3","UQEPDFZSKJICHS"
"4405_639.4_8.6",4405,639.401213328781,8.5991077375,0.0499666337863804,1.30131990765654,0.636343523778175,-0.652122294386032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
